Account Number,Assessment Year,Suite,House Number,Street Name,Legal Description,Latitude,Longitude,Point Location,Neighbourhood,Actual Year Built,Garage,Zoning,Lot Size,Assessed Value,Assessment Class 1,Assessment Class % 1,Assessment Class 2,Assessment Class % 2,Assessment Class 3,Assessment Class % 3
1036573,2014,,17904,94 STREET NW,Plan: 8120894  Block: 1  Lot: 232,53.64169,-113.48704,POINT (-113.48704 53.64169),LAGO LINDO,1985,Y,RF1,585.4050,354000.00,RESIDENTIAL,100,,,,
1017573,2016,,1024,106 STREET NW,Plan: 8023036  Block: 21  Lot: 19,53.44037,-113.4997,POINT (-113.4997 53.44037),BEARSPAW,1984,Y,RF1,585.2430,498000.00,RESIDENTIAL,100,,,,
1011055,2012,,806,RICHARDS CRESCENT NW,Plan: 8023232  Block: 53  Lot: 18,53.47668,-113.58756,POINT (-113.58756 53.47668),RHATIGAN RIDGE,1981,Y,RF1,621.3370,544500.00,RESIDENTIAL,100,,,,
1036391,2016,,9524,180A AVENUE NW,Plan: 8120894  Block: 1  Lot: 214,53.64315,-113.48953,POINT (-113.48953 53.64315),LAGO LINDO,1987,Y,RF1,484.0000,414500.00,RESIDENTIAL,100,,,,
1009620,2014,,935,RICE ROAD NW,Plan: 8023232  Block: 51  Lot: 66,53.47918,-113.58705,POINT (-113.58705 53.47918),RHATIGAN RIDGE,1981,Y,RF1,844.4860,611000.00,RESIDENTIAL,100,,,,
1006980,2012,,8823,152B AVENUE NW,Plan: 8023176  Block: 31  Lot: 87,53.61421,-113.47767,POINT (-113.47767 53.61421),EVANSDALE,1983,Y,RF1,478.9400,314500.00,RESIDENTIAL,100,,,,
1010461,2015,,63,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 20,53.5069,-113.61174,POINT (-113.61174 53.5069),WESTRIDGE,1974,Y,RF1,817.3030,598500.00,RESIDENTIAL,100,,,,
1013838,2014,,1211,104 STREET NW,Plan: 8023036  Block: 12  Lot: 84,53.44281,-113.49407,POINT (-113.49407 53.44281),BEARSPAW,1983,Y,RF1,655.4610,358000.00,RESIDENTIAL,100,,,,
1010404,2014,,47,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 17,53.5069,-113.61089,POINT (-113.61089 53.5069),WESTRIDGE,1975,Y,RF1,817.3350,467000.00,RESIDENTIAL,100,,,,
1009968,2018,,701,RIDDELL STREET NW,Plan: 8023232  Block: 52  Lot: 1,53.47715,-113.58949,POINT (-113.58949 53.47715),RHATIGAN RIDGE,1985,Y,RF1,614.1150,491000.00,RESIDENTIAL,100,,,,
1014836,2017,,10408,16 AVENUE NW,Plan: 8023036  Block: 12  Lot: 136,53.44656,-113.49439,POINT (-113.49439 53.44656),BEARSPAW,1983,Y,RF1,485.3190,416500.00,RESIDENTIAL,100,,,,
1014729,2013,,276,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 6  Lot: 10,53.50799,-113.60962,POINT (-113.60962 53.50799),WESTRIDGE,1976,Y,RF1,1053.4830,554500.00,RESIDENTIAL,100,,,,
1008614,2015,,8722,152B AVENUE NW,Plan: 8023176  Block: 49  Lot: 9,53.61487,-113.47581,POINT (-113.47581 53.61487),EVANSDALE,1982,Y,RF1,521.1990,324000.00,RESIDENTIAL,100,,,,
1030964,2016,,3339,138 AVENUE NW,Plan: 8120789  Unit: 15,53.60005,-113.39268,POINT (-113.39268 53.60005),HAIRSINE,1979,N,RF5,245.4240,200500.00,RESIDENTIAL,100,,,,
1013150,2016,,1019,106 STREET NW,Plan: 8023036  Block: 12  Lot: 48,53.44042,-113.49812,POINT (-113.49812 53.44042),BEARSPAW,1985,Y,RF1,517.4110,415000.00,RESIDENTIAL,100,,,,
1022995,2013,,185,WOLF WILLOW CRESCENT NW,Plan: 7521087  Block: 15  Lot: 34,53.50149,-113.59318,POINT (-113.59318 53.50149),WESTRIDGE,1981,Y,RF1,1449.5800,1490000.00,RESIDENTIAL,100,,,,
1011949,2016,,315,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 2  Lot: 41,53.50835,-113.60633,POINT (-113.60633 53.50835),WESTRIDGE,1976,Y,RF1,692.7980,607500.00,RESIDENTIAL,100,,,,
1011253,2015,,198,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 54  Lot: 3,53.47687,-113.586,POINT (-113.586 53.47687),RHATIGAN RIDGE,1985,Y,RF1,689.3610,475500.00,RESIDENTIAL,100,,,,
1003664,2013,,17319,53 AVENUE NW,SE  16-52-25-4,53.48997,-113.6212,POINT (-113.6212 53.48997),RIVER VALLEY OLESKIW,,N,A,26438.1490,130500.00,COMMERCIAL,100,,,,
1017250,2014,,1043,107 STREET NW,Plan: 8023036  Block: 21  Lot: 1,53.44125,-113.50178,POINT (-113.50178 53.44125),BEARSPAW,1984,Y,RF1,637.7460,373000.00,RESIDENTIAL,100,,,,
1029024,2012,9,10415,78 AVENUE NW,Plan: 8120394  Unit: 9,53.51397,-113.49867,POINT (-113.49867 53.51397),QUEEN ALEXANDRA,1962,N,RA7,78.4430,119500.00,RESIDENTIAL,100,,,,
1036714,2017,,9352,180A AVENUE NW,Plan: 8120894  Block: 1  Lot: 246,53.64315,-113.48692,POINT (-113.48692 53.64315),LAGO LINDO,1984,Y,RF1,502.5130,395500.00,RESIDENTIAL,100,,,,
1031210,2018,101,11026,106 STREET NW,Plan: 8120692  Unit: 4,53.55767,-113.50345,POINT (-113.50345 53.55767),CENTRAL MCDOUGALL,1979,N,RA7,125.0940,187500.00,RESIDENTIAL,100,,,,
1011345,2017,,195,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 2  Lot: 12,53.51127,-113.61289,POINT (-113.61289 53.51127),WESTRIDGE,1975,Y,RF1,773.5860,444000.00,RESIDENTIAL,100,,,,
1010347,2015,,35,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 14,53.50689,-113.60976,POINT (-113.60976 53.50689),WESTRIDGE,1975,Y,RF1,1534.3400,655000.00,RESIDENTIAL,100,,,,
1015718,2017,,10646,11 AVENUE NW,Plan: 8023036  Block: 17  Lot: 55,53.44208,-113.50057,POINT (-113.50057 53.44208),BEARSPAW,1982,Y,RF1,727.6230,542500.00,RESIDENTIAL,100,,,,
1018811,2016,,184,WILLOW WAY NW,Plan: 7521087  Block: 10  Lot: 37,53.50379,-113.59889,POINT (-113.59889 53.50379),WESTRIDGE,1977,Y,RF1,809.3120,537500.00,RESIDENTIAL,100,,,,
1034636,2017,,10854,21 AVENUE NW,Plan: 8120954  Block: 2  Lot: 46,53.45356,-113.50641,POINT (-113.50641 53.45356),KEHEEWIN,1982,Y,RF4,610.4100,340000.00,RESIDENTIAL,100,,,,
1016880,2015,,1236,104 STREET NW,Plan: 8023036  Block: 20  Lot: 17,53.44384,-113.49483,POINT (-113.49483 53.44384),BEARSPAW,1986,Y,RF1,489.1200,456500.00,RESIDENTIAL,100,,,,
1021575,2013,,151,WOLF WILLOW CRESCENT NW,Plan: 7822494  Unit: 15,53.50215,-113.59804,POINT (-113.59804 53.50215),WESTRIDGE,1978,Y,RF5,346.2410,458500.00,RESIDENTIAL,100,,,,
1027788,2014,52,3812,20 AVENUE NW,Plan: 8120611  Unit: 68,53.45176,-113.40076,POINT (-113.40076 53.45176),DALY GROVE,1980,N,RF5,227.7900,175000.00,RESIDENTIAL,100,,,,
1013069,2018,,36,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 4  Lot: 1,53.50741,-113.60967,POINT (-113.60967 53.50741),WESTRIDGE,1975,Y,RF1,1196.9490,532500.00,RESIDENTIAL,100,,,,
1035666,2013,,17718,95 STREET NW,Plan: 8120894  Block: 1  Lot: 148A,53.63995,-113.4887,POINT (-113.4887 53.63995),LAGO LINDO,1987,N,RF4,322.1110,263000.00,RESIDENTIAL,100,,,,
1012046,2015,,327,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 2  Lot: 46W,53.50851,-113.605,POINT (-113.605 53.50851),WESTRIDGE,,N,RF1,99.5950,500.00,RESIDENTIAL,100,,,,
1014992,2014,,10440,16 AVENUE NW,Plan: 8023036  Block: 12  Lot: 144,53.44654,-113.49626,POINT (-113.49626 53.44654),BEARSPAW,1983,Y,RF1,510.7850,332000.00,RESIDENTIAL,100,,,,
1015668,2016,,10654,11 AVENUE NW,Plan: 8023036  Block: 17  Lot: 51,53.44265,-113.50044,POINT (-113.50044 53.44265),BEARSPAW,1983,Y,RF1,702.5470,571500.00,RESIDENTIAL,100,,,,
1013945,2018,,170,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 5  Lot: 7,53.5104,-113.61336,POINT (-113.61336 53.5104),WESTRIDGE,1975,Y,RF1,595.3880,493500.00,RESIDENTIAL,100,,,,
1013556,2012,,1151,105 STREET NW,Plan: 8023036  Block: 12  Lot: 68ER,53.44201,-113.49527,POINT (-113.49527 53.44201),BEARSPAW,,N,AP,4697.8410,23000.00,COMMERCIAL,100,,,,
1032291,2014,103,8108,125 AVENUE NW,Plan: 8120903  Unit: 5,53.58166,-113.46677,POINT (-113.46677 53.58166),ELMWOOD PARK,1965,N,RA7,80.5800,64000.00,RESIDENTIAL,100,,,,
1011071,2015,,808,RICHARDS CRESCENT NW,Plan: 8023232  Block: 53  Lot: 19,53.47662,-113.58779,POINT (-113.58779 53.47662),RHATIGAN RIDGE,1981,Y,RF1,626.6540,573500.00,RESIDENTIAL,100,,,,
1001841,2012,,31,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 9,53.45568,-113.6363,POINT (-113.6363 53.45568),RURAL WEST,1990,Y,RR,4378.4600,585000.00,RESIDENTIAL,100,,,,
1012624,2013,,48,WESTRIDGE CRESCENT NW,Plan: 4697TR  Block: 3  Lot: 1,53.50856,-113.61378,POINT (-113.61378 53.50856),WESTRIDGE,1976,Y,RF1,565.8260,473000.00,RESIDENTIAL,100,,,,
1005545,2014,104,11429,124 STREET NW,Plan: 8023194  Unit: 4,53.56474,-113.53542,POINT (-113.53542 53.56474),INGLEWOOD,1971,N,RA8,57.1800,103000.00,RESIDENTIAL,100,,,,
1013218,2019,,1043,106 STREET NW,Plan: 8023036  Block: 12  Lot: 51,53.44086,-113.49815,POINT (-113.49815 53.44086),BEARSPAW,1984,Y,RF1,591.0690,439000.00,RESIDENTIAL,100,,,,
1030766,2012,38,10160,119 STREET NW,Plan: 8120783  Unit: 38,53.54227,-113.52735,POINT (-113.52735 53.54227),OLIVER,1980,N,RA8,59.4920,233000.00,RESIDENTIAL,100,,,,
1002518,2016,,8,WEDGEWOOD CRESCENT NW,NE  8-52-25-4,53.48166,-113.64077,POINT (-113.64077 53.48166),WEDGEWOOD HEIGHTS,1977,Y,RR,7555.5190,1306000.00,RESIDENTIAL,100,,,,
1035799,2013,,9544,178 AVENUE NW,Plan: 8120894  Block: 1  Lot: 155,53.64031,-113.49091,POINT (-113.49091 53.64031),LAGO LINDO,1983,N,RF1,1268.8970,306500.00,RESIDENTIAL,100,,,,
1034743,2014,,10895,23 AVENUE NW,Plan: 8120954  Block: 2  Lot: 52PUL,53.45364,-113.50853,POINT (-113.50853 53.45364),KEHEEWIN,,N,DC2,65.9790,5000.00,COMMERCIAL,100,,,,
1009190,2014,,15224,85 STREET NW,Plan: 8023176  Block: 49  Lot: 51,53.61551,-113.4722,POINT (-113.4722 53.61551),EVANSDALE,1983,Y,RF1,475.9420,410000.00,RESIDENTIAL,100,,,,
1031285,2017,203,11026,106 STREET NW,Plan: 8120692  Unit: 11,53.55767,-113.50345,POINT (-113.50345 53.55767),CENTRAL MCDOUGALL,1979,N,RA7,93.0790,149500.00,RESIDENTIAL,100,,,,
1028463,2015,13,10453,20 AVENUE NW,Plan: 8120013  Unit: 29,53.44972,-113.49878,POINT (-113.49878 53.44972),KEHEEWIN,1980,N,RF5,238.6820,242500.00,RESIDENTIAL,100,,,,
1025758,2018,6,12725,81 STREET NW,Plan: 8120373  Unit: 9,53.58543,-113.46504,POINT (-113.46504 53.58543),BALWIN,1965,N,RA9,157.7660,75500.00,RESIDENTIAL,100,,,,
1016708,2018,,596,WOLF WILLOW ROAD NW,Plan: 4697TR  Block: 8  Lot: 34,53.50784,-113.60221,POINT (-113.60221 53.50784),WESTRIDGE,1976,Y,RF1,1667.4790,973000.00,RESIDENTIAL,100,,,,
1027002,2013,14,1020,41 STREET NW,Plan: 8120382  Unit: 24,53.43868,-113.40593,POINT (-113.40593 53.43868),CRAWFORD PLAINS,1979,N,RF5,237.2460,188500.00,RESIDENTIAL,100,,,,
1009455,2017,,907,RICE ROAD NW,Plan: 8023232  Block: 51  Lot: 55,53.47771,-113.58542,POINT (-113.58542 53.47771),RHATIGAN RIDGE,1983,Y,RF1,671.6240,545500.00,RESIDENTIAL,100,,,,
1036417,2015,,9516,180A AVENUE NW,Plan: 8120894  Block: 1  Lot: 216,53.64315,-113.48907,POINT (-113.48907 53.64315),LAGO LINDO,1985,Y,RF1,502.3500,401500.00,RESIDENTIAL,100,,,,
1010966,2012,,151,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 44,53.50939,-113.61438,POINT (-113.61438 53.50939),WESTRIDGE,1976,Y,RF1,667.8510,508000.00,RESIDENTIAL,100,,,,
1015494,2017,,10704,11 AVENUE NW,Plan: 8023036  Block: 17  Lot: 42,53.44185,-113.50205,POINT (-113.50205 53.44185),BEARSPAW,1985,Y,RF1,555.5760,375500.00,RESIDENTIAL,100,,,,
1001163,2015,,18407,17 AVENUE NW,Plan: 660TR  Lot: A,53.44679,-113.64026,POINT (-113.64026 53.44679),RIVERVIEW AREA,1992,Y,RR,10042.4240,1297500.00,RESIDENTIAL,100,,,,
1036540,2016,,17911,95 STREET NW,Plan: 8120894  Block: 1  Lot: 229,53.64175,-113.48773,POINT (-113.48773 53.64175),LAGO LINDO,1987,Y,RF1,491.4970,397000.00,RESIDENTIAL,100,,,,
1014661,2014,,270,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 6  Lot: 7,53.50844,-113.61029,POINT (-113.61029 53.50844),WESTRIDGE,1975,Y,RF1,804.3780,555000.00,RESIDENTIAL,100,,,,
1035609,2019,,10861,21 AVENUE NW,Plan: 8120956  Block: 7  Lot: 48A,53.45224,-113.5084,POINT (-113.5084 53.45224),KEHEEWIN,1982,N,RF4,325.7020,277500.00,RESIDENTIAL,100,,,,
1025808,2013,11,12725,81 STREET NW,Plan: 8120373  Unit: 14,53.58543,-113.46504,POINT (-113.46504 53.58543),BALWIN,1965,N,RA7,157.7660,127000.00,RESIDENTIAL,100,,,,
1031731,2013,,1053,109 STREET NW,Plan: 8120984  Unit: 28,53.44148,-113.50558,POINT (-113.50558 53.44148),BEARSPAW,1980,Y,RF5,412.9220,345500.00,RESIDENTIAL,100,,,,
1035971,2018,,9531,178A AVENUE NW,Plan: 8120894  Block: 1  Lot: 173,53.64061,-113.49,POINT (-113.49 53.64061),LAGO LINDO,1983,Y,RF1,515.4370,332000.00,RESIDENTIAL,100,,,,
1012772,2015,,1016,107 STREET NW,Plan: 8023036  Block: 12  Lot: 21,53.44018,-113.50252,POINT (-113.50252 53.44018),BEARSPAW,1984,Y,RF1,510.8130,474500.00,RESIDENTIAL,100,,,,
1010214,2013,,956,RICE ROAD NW,Plan: 8023232  Block: 52  Lot: 21,53.47892,-113.58886,POINT (-113.58886 53.47892),RHATIGAN RIDGE,1983,Y,RF1,647.7650,466500.00,RESIDENTIAL,100,,,,
1031855,2014,,7919,27 AVENUE NW,Plan: 8120949  Unit: 9,53.45703,-113.45432,POINT (-113.45432 53.45703),MEYONOHK,1980,N,RF5,242.2070,192500.00,RESIDENTIAL,100,,,,
1010636,2016,,239,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 52  Lot: 55,53.47752,-113.58831,POINT (-113.58831 53.47752),RHATIGAN RIDGE,1981,Y,RF1,587.4930,548000.00,RESIDENTIAL,100,,,,
1016195,2019,,1424,104 STREET NW,Plan: 8023036  Block: 19  Lot: 21,53.44527,-113.4958,POINT (-113.4958 53.44527),BEARSPAW,1983,Y,RF1,940.3570,493500.00,RESIDENTIAL,100,,,,
1017631,2015,,1018,106 STREET NW,Plan: 8023036  Block: 21  Lot: 22,53.44037,-113.49899,POINT (-113.49899 53.44037),BEARSPAW,1984,Y,RF1,534.1210,482500.00,RESIDENTIAL,100,,,,
1017888,2014,,10656,10 AVENUE NW,Plan: 8023036  Block: 21  Lot: 35PUL,53.44045,-113.50101,POINT (-113.50101 53.44045),BEARSPAW,,N,RF1,1973.2240,9500.00,COMMERCIAL,100,,,,
1031665,2018,,1067,109 STREET NW,Plan: 8120984  Unit: 21,53.44148,-113.50558,POINT (-113.50558 53.44148),BEARSPAW,1980,Y,RF5,412.9220,356000.00,RESIDENTIAL,100,,,,
1035971,2016,,9531,178A AVENUE NW,Plan: 8120894  Block: 1  Lot: 173,53.64061,-113.49,POINT (-113.49 53.64061),LAGO LINDO,1983,Y,RF1,515.4370,346000.00,RESIDENTIAL,100,,,,
1010222,2015,,19,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 9,53.50626,-113.60858,POINT (-113.60858 53.50626),WESTRIDGE,1975,Y,RF1,828.3000,711000.00,RESIDENTIAL,100,,,,
1029925,2014,,6163,38 AVENUE NW,Plan: 8120902  Unit: 5,53.47351,-113.43127,POINT (-113.43127 53.47351),HILLVIEW,1980,N,RF5,238.7430,198000.00,RESIDENTIAL,100,,,,
1037118,2012,,17824,94 STREET NW,Plan: 8120894  Block: 11  Lot: 19,53.64117,-113.4864,POINT (-113.4864 53.64117),LAGO LINDO,1987,Y,RF1,442.3730,320000.00,RESIDENTIAL,100,,,,
1024181,2017,,17311,53 AVENUE NW,Plan: 4820AF / 16-52-25-4-OT / 16-52-25-4-OT,53.4908,-113.6188,POINT (-113.6188 53.4908),RIVER VALLEY OLESKIW,,N,A,16926.5320,83500.00,COMMERCIAL,100,,,,
1003078,2012,,24,WEDGEWOOD CRESCENT NW,Plan: 6483KS  Block: 3  Lot: 11,53.47966,-113.63616,POINT (-113.63616 53.47966),WEDGEWOOD HEIGHTS,1962,Y,RR,3244.2100,1167500.00,RESIDENTIAL,100,,,,
1013887,2012,,158,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 5  Lot: 4,53.50994,-113.61351,POINT (-113.61351 53.50994),WESTRIDGE,1976,Y,RF1,597.7230,443000.00,RESIDENTIAL,100,,,,
1012855,2019,,10671,10 AVENUE NW,Plan: 8023036  Block: 12  Lot: 25,53.43956,-113.50244,POINT (-113.50244 53.43956),BEARSPAW,1984,Y,RF1,656.9980,461500.00,RESIDENTIAL,100,,,,
1027077,2016,3,1020,41 STREET NW,Plan: 8120382  Unit: 31,53.43868,-113.40593,POINT (-113.40593 53.43868),CRAWFORD PLAINS,1979,N,RF5,237.2460,212500.00,RESIDENTIAL,100,,,,
1026103,2016,205,10738,108 STREET NW,Plan: 8120220  Unit: 10,53.55261,-113.50712,POINT (-113.50712 53.55261),CENTRAL MCDOUGALL,1980,N,RA8,58.2480,101500.00,RESIDENTIAL,100,,,,
1020551,2015,,128,WOLF WILLOW CRESCENT NW,Plan: 7521087  Block: 13  Lot: 5,53.50269,-113.59551,POINT (-113.59551 53.50269),WESTRIDGE,1980,Y,RF1,1187.1470,876500.00,RESIDENTIAL,100,,,,
1017128,2013,,58,WOLF CRESCENT NW,Plan: 4697TR  Block: 9  Lot: 11,53.50639,-113.59859,POINT (-113.59859 53.50639),WESTRIDGE,1975,Y,RF1,620.5980,429500.00,RESIDENTIAL,100,,,,
1036961,2015,,9309,179 AVENUE NW,Plan: 8120894  Block: 10  Lot: 109,53.6416,-113.48555,POINT (-113.48555 53.6416),LAGO LINDO,1986,Y,RF4,339.8570,310000.00,RESIDENTIAL,100,,,,
1033927,2018,,918,RICE ROAD NW,Plan: 8120653  Block: 52  Lot: 40,53.47791,-113.58747,POINT (-113.58747 53.47791),RHATIGAN RIDGE,1981,Y,RF1,697.0000,628500.00,RESIDENTIAL,100,,,,
1011238,2017,,194,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 54  Lot: 2,53.47674,-113.58584,POINT (-113.58584 53.47674),RHATIGAN RIDGE,1983,Y,RF1,697.2690,521000.00,RESIDENTIAL,100,,,,
1016906,2014,,1228,104 STREET NW,Plan: 8023036  Block: 20  Lot: 19,53.44358,-113.49484,POINT (-113.49484 53.44358),BEARSPAW,1984,Y,RF1,475.0290,382500.00,RESIDENTIAL,100,,,,
1027473,2016,47,3812,20 AVENUE NW,Plan: 8120611  Unit: 37,53.45176,-113.40076,POINT (-113.40076 53.45176),DALY GROVE,1980,N,RF5,236.5510,202500.00,RESIDENTIAL,100,,,,
1036466,2019,,18027,95 STREET NW,Plan: 8120894  Block: 1  Lot: 221,53.64279,-113.48825,POINT (-113.48825 53.64279),LAGO LINDO,1987,Y,RF1,499.0820,379500.00,RESIDENTIAL,100,,,,
1013317,2012,,10505,11 AVENUE NW,Plan: 8023036  Block: 12  Lot: 55,53.44146,-113.49827,POINT (-113.49827 53.44146),BEARSPAW,1985,Y,RF4,492.9910,367000.00,RESIDENTIAL,100,,,,
1024454,2015,,18443,66 AVENUE NW,Plan: 8120597  Unit: 13,53.50028,-113.64085,POINT (-113.64085 53.50028),ORMSBY PLACE,1978,N,RF5,238.3630,179000.00,RESIDENTIAL,100,,,,
1032093,2013,,2550,79 STREET NW,Plan: 8120949  Unit: 33,53.45703,-113.45432,POINT (-113.45432 53.45703),MEYONOHK,1980,N,RF5,243.3440,191000.00,RESIDENTIAL,100,,,,
1033034,2018,,18131,118 AVENUE NW,Plan: 8120342  Block: 6  Lot: 12,53.56801,-113.63659,POINT (-113.63659 53.56801),EDMISTON INDUSTRIAL,1981,N,IM,29837.0090,10713000.00,COMMERCIAL,100,,,,
1012913,2014,,10655,10 AVENUE NW,Plan: 8023036  Block: 12  Lot: 29,53.43961,-113.50135,POINT (-113.50135 53.43961),BEARSPAW,1984,Y,RF1,584.6580,384000.00,RESIDENTIAL,100,,,,
1036748,2015,,9342,180A AVENUE NW,Plan: 8120894  Block: 1  Lot: 249PUL,53.64315,-113.48637,POINT (-113.48637 53.64315),LAGO LINDO,,N,RF1,150.6890,500.00,COMMERCIAL,100,,,,
1028166,2016,12,10131,154 STREET NW,Plan: 8120494  Unit: 28,53.54294,-113.58631,POINT (-113.58631 53.54294),CANORA,1966,N,RA7,81.0850,80500.00,RESIDENTIAL,100,,,,
1013796,2014,,35,WESTRIDGE CRESCENT NW,Plan: 7521224  Block: 4  Lot: 33,53.50871,-113.61268,POINT (-113.61268 53.50871),WESTRIDGE,1975,Y,RF1,682.2170,534500.00,RESIDENTIAL,100,,,,
1018373,2012,,92,WILLOW WAY NW,Plan: 7921480  Unit: 17,53.50354,-113.60145,POINT (-113.60145 53.50354),WESTRIDGE,1978,Y,RF5,530.6450,561000.00,RESIDENTIAL,100,,,,
1008853,2015,,8630,152B AVENUE NW,Plan: 8023176  Block: 49  Lot: 26,53.6155,-113.47403,POINT (-113.47403 53.6155),EVANSDALE,1987,Y,RF1,673.2100,415500.00,RESIDENTIAL,100,,,,
1026731,2015,,1618,BEARSPAW DRIVE WEST NW,Plan: 8120504  Unit: 6,53.4464,-113.51281,POINT (-113.51281 53.4464),BEARSPAW,1980,Y,RF5,615.4870,596500.00,RESIDENTIAL,100,,,,
1006550,2015,206,14004,26 STREET NW,Plan: 8023191  Unit: 15,53.60417,-113.38284,POINT (-113.38284 53.60417),BANNERMAN,1980,N,RA7,119.1330,113000.00,RESIDENTIAL,100,,,,
1017151,2012,,10430,12 AVENUE NW,Plan: 8023036  Block: 20  Lot: 32,53.44299,-113.49632,POINT (-113.49632 53.44299),BEARSPAW,1985,Y,RF1,637.9020,410500.00,RESIDENTIAL,100,,,,
1011378,2015,,809,RICHARDS CRESCENT NW,Plan: 8023232  Block: 54  Lot: 9,53.47632,-113.58679,POINT (-113.58679 53.47632),RHATIGAN RIDGE,1983,Y,RF1,605.9460,505500.00,RESIDENTIAL,100,,,,
1014786,2012,,284,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 6  Lot: 13,53.50829,-113.60899,POINT (-113.60899 53.50829),WESTRIDGE,1984,Y,RF1,558.0720,456500.00,RESIDENTIAL,100,,,,
1015650,2014,,10656,11 AVENUE NW,Plan: 8023036  Block: 17  Lot: 50,53.44268,-113.50081,POINT (-113.50081 53.44268),BEARSPAW,1985,Y,RF1,774.9310,536500.00,RESIDENTIAL,100,,,,
1011089,2013,,810,RICHARDS CRESCENT NW,Plan: 8023232  Block: 53  Lot: 20,53.47656,-113.58802,POINT (-113.58802 53.47656),RHATIGAN RIDGE,1981,Y,RF1,627.7420,545000.00,RESIDENTIAL,100,,,,
1024611,2019,,18411,66 AVENUE NW,Plan: 8120597  Unit: 29,53.50028,-113.64085,POINT (-113.64085 53.50028),ORMSBY PLACE,1978,N,RF5,231.1030,172500.00,RESIDENTIAL,100,,,,
1015221,2015,,340,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 6  Lot: 35,53.5076,-113.60504,POINT (-113.60504 53.5076),WESTRIDGE,1975,Y,RF1,668.1190,530500.00,RESIDENTIAL,100,,,,
1021500,2017,,137,WOLF WILLOW CRESCENT NW,Plan: 7822494  Unit: 8,53.50215,-113.59804,POINT (-113.59804 53.50215),WESTRIDGE,1978,Y,RF5,336.2050,459000.00,RESIDENTIAL,100,,,,
1034396,2013,,10716,21 AVENUE NW,Plan: 8120954  Block: 2  Lot: 27,53.45222,-113.50432,POINT (-113.50432 53.45222),KEHEEWIN,1988,Y,RF1,547.8480,366500.00,RESIDENTIAL,100,,,,
1027408,2013,31,3812,20 AVENUE NW,Plan: 8120611  Unit: 30,53.45176,-113.40076,POINT (-113.40076 53.45176),DALY GROVE,1980,N,RF5,236.5510,179500.00,RESIDENTIAL,100,,,,
1008291,2014,,8327,152C AVENUE NW,Plan: 8023176  Block: 48  Lot: 4,53.61507,-113.46958,POINT (-113.46958 53.61507),EVANSDALE,1982,Y,RF1,503.1740,352000.00,RESIDENTIAL,100,,,,
1001726,2013,,19,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 5U,53.45656,-113.63715,POINT (-113.63715 53.45656),RURAL WEST,,N,RR,1442.1890,7000.00,RESIDENTIAL,100,,,,
1017888,2016,,10656,10 AVENUE NW,Plan: 8023036  Block: 21  Lot: 35PUL,53.44045,-113.50101,POINT (-113.50101 53.44045),BEARSPAW,,N,RF1,1973.2240,9500.00,COMMERCIAL,100,,,,
1009646,2019,,947,RICE ROAD NW,Plan: 8023232  Block: 51  Lot: 68,53.47934,-113.58756,POINT (-113.58756 53.47934),RHATIGAN RIDGE,1981,Y,RF1,627.4010,509500.00,RESIDENTIAL,100,,,,
1014984,2012,,292,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 6  Lot: 23,53.50824,-113.60835,POINT (-113.60835 53.50824),WESTRIDGE,1985,Y,RF1,619.7900,577000.00,RESIDENTIAL,100,,,,
1008077,2018,,15220,84 STREET NW,Plan: 8023176  Block: 47  Lot: 157,53.61464,-113.47091,POINT (-113.47091 53.61464),EVANSDALE,1981,Y,RF1,656.3620,436500.00,RESIDENTIAL,100,,,,
1036169,2014,,17916,95 STREET NW,Plan: 8120894  Block: 1  Lot: 192,53.64154,-113.48846,POINT (-113.48846 53.64154),LAGO LINDO,1986,Y,RF1,513.8710,359500.00,RESIDENTIAL,100,,,,
1011196,2013,,824,RICHARDS CRESCENT NW,Plan: 8023232  Block: 53  Lot: 27,53.47634,-113.58977,POINT (-113.58977 53.47634),RHATIGAN RIDGE,1989,Y,RF1,546.0890,518000.00,RESIDENTIAL,100,,,,
