_id,Index_,event_unique_id,Primary_Offence,Occurrence_Date,Occurrence_Year,Occurrence_Month,Occurrence_Day,Occurrence_Time,Division,City,Location_Type,Premise_Type,Bike_Make,Bike_Model,Bike_Type,Bike_Speed,Bike_Colour,Cost_of_Bike,Status,Hood_ID,Neighbourhood,Lat,Long,ObjectId,geometry
8613,8556,GO-20169006199,THEFT UNDER,2016-06-22T00:00:00,2016,6,22,00:10,14,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,UK,MASI FIXED RISE,OT,1,TRQ,300.0,STOLEN,78,Kensington-Chinatown (78),,-79.404213,8610,"{u'type': u'Point', u'coordinates': (-79.404213, 43.6557732)}"
8614,8557,GO-20169006201,THEFT UNDER,2016-06-17T00:00:00,2016,6,17,08:30,52,Toronto,"Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)",Other,MA,,MT,21,,0.0,STOLEN,77,Waterfront Communities-The Island (77),,-79.3897018,8611,"{u'type': u'Point', u'coordinates': (-79.3897018, 43.6458817)}"
8615,8558,GO-20169006204,THEFT UNDER - BICYCLE,2016-06-20T00:00:00,2016,6,20,08:00,11,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,OT,VALENCIA / DEVI,OT,8,RED,530.0,STOLEN,83,Dufferin Grove (83),,-79.436554,8612,"{u'type': u'Point', u'coordinates': (-79.436554, 43.6517563)}"
8616,8559,GO-20169006204,THEFT UNDER - BICYCLE,2016-06-20T00:00:00,2016,6,20,08:00,11,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,OT,VALENCIA,OT,8,RED,530.0,STOLEN,83,Dufferin Grove (83),,-79.436554,8613,"{u'type': u'Point', u'coordinates': (-79.436554, 43.6517563)}"
8617,8560,GO-20169006208,THEFT UNDER - BICYCLE,2016-06-22T00:00:00,2016,6,22,14:00,53,Toronto,"Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)",Other,OT,STROMER V1 SPOR,EL,8,BLK,2900.0,STOLEN,98,Rosedale-Moore Park (98),,-79.3874207,8614,"{u'type': u'Point', u'coordinates': (-79.3874207, 43.6712418)}"
8618,8561,GO-20169006215,THEFT UNDER,2016-06-16T00:00:00,2016,6,16,15:00,54,Toronto,Ttc Subway Station,Other,OT,MILANO,RG,21,BLK,600.0,STOLEN,62,East End-Danforth (62),,-79.3133545,8615,"{u'type': u'Point', u'coordinates': (-79.3133545, 43.68647)}"
8619,8562,GO-20169006220,THEFT UNDER - BICYCLE,2016-06-22T00:00:00,2016,6,22,23:35,52,Toronto,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,SU,,MT,20,,100.0,STOLEN,79,University (79),,-79.3986435,8616,"{u'type': u'Point', u'coordinates': (-79.3986435, 43.6640549)}"
8620,8563,GO-20169006226,THEFT UNDER,2016-06-22T00:00:00,2016,6,22,08:00,14,Toronto,Schools During Un-Supervised Activity,Other,NO,CITADEL,RG,21,BLU,1000.0,STOLEN,81,Trinity-Bellwoods (81),,-79.4097061,8617,"{u'type': u'Point', u'coordinates': (-79.4097061, 43.6476898)}"
8621,8564,GO-20169006227,THEFT UNDER - BICYCLE,2016-06-22T00:00:00,2016,6,22,21:15,53,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OT,SILHOUETTE URBA,RG,21,SIL,300.0,STOLEN,98,Rosedale-Moore Park (98),,-79.384407,8618,"{u'type': u'Point', u'coordinates': (-79.384407, 43.6707497)}"
8622,8566,GO-20169006230,THEFT UNDER - BICYCLE,2016-06-22T00:00:00,2016,6,22,17:30,53,Toronto,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,OPUS,ORPHEO 4.0,RG,10,BLK,600.0,STOLEN,104,Mount Pleasant West (104),,-79.3890305,8619,"{u'type': u'Point', u'coordinates': (-79.3890305, 43.697628)}"
8623,8567,GO-20169006236,THEFT UNDER,2016-06-14T00:00:00,2016,6,14,00:00,51,Toronto,"Private Property (Pool, Shed, Detached Garage)",Other,TR,,RG,1,BLK,750.0,STOLEN,71,Cabbagetown-South St.James Town (71),,-79.3638611,8620,"{u'type': u'Point', u'coordinates': (-79.3638611, 43.6684074)}"
8624,8568,GO-20169006240,THEFT UNDER,2016-06-22T00:00:00,2016,6,22,12:30,14,Toronto,"Apartment (Rooming House, Condo)",Apartment,CC,AVENUE,RG,18,BLU,250.0,STOLEN,85,South Parkdale (85),,-79.4305573,8621,"{u'type': u'Point', u'coordinates': (-79.4305573, 43.6382904)}"
8625,8569,GO-20169006256,THEFT UNDER,2016-06-23T00:00:00,2016,6,23,13:45,52,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,GI,TRANCE,MT,10,WHI,1100.0,STOLEN,76,Bay Street Corridor (76),,-79.3819199,8622,"{u'type': u'Point', u'coordinates': (-79.3819199, 43.6518364)}"
8626,8570,GO-20169006260,THEFT UNDER,2016-06-22T00:00:00,2016,6,22,08:15,51,Toronto,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Other,GT,,MT,21,,600.0,STOLEN,75,Church-Yonge Corridor (75),,-79.3771515,8623,"{u'type': u'Point', u'coordinates': (-79.3771515, 43.6528625)}"
8627,8571,GO-20169006262,THEFT UNDER,2016-06-23T00:00:00,2016,6,23,19:00,52,Toronto,"Open Areas (Lakes, Parks, Rivers)",Outside,GT,KARAKOURAM,MT,27,BLK,450.0,STOLEN,77,Waterfront Communities-The Island (77),,-79.3804016,8624,"{u'type': u'Point', u'coordinates': (-79.3804016, 43.6399078)}"
8628,8572,GO-20169006266,THEFT UNDER,2016-06-23T00:00:00,2016,6,23,03:30,55,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,OT,HOLD STEADY,RG,8,RED,1550.0,STOLEN,63,The Beaches (63),,-79.2921219,8625,"{u'type': u'Point', u'coordinates': (-79.2921219, 43.6741142)}"
8629,8573,GO-20169006268,THEFT UNDER,2016-06-14T00:00:00,2016,6,14,02:40,55,Toronto,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,CC,CCM 700C ORION,RG,21,GRY,300.0,STOLEN,70,South Riverdale (70),,-79.3316269,8626,"{u'type': u'Point', u'coordinates': (-79.3316269, 43.662941)}"
8630,8574,GO-20169006269,THEFT UNDER,2016-06-21T00:00:00,2016,6,21,15:30,32,Toronto,Schools During Supervised Activity,Other,OT,,OT,1,,250.0,STOLEN,37,Willowdale West (37),,-79.4273758,8627,"{u'type': u'Point', u'coordinates': (-79.4273758, 43.7694206)}"
8631,8575,GO-20169006275,THEFT UNDER,2016-06-23T00:00:00,2016,6,23,17:00,51,Toronto,"Apartment (Rooming House, Condo)",Apartment,SU,,MT,21,RED,200.0,STOLEN,72,Regent Park (72),,-79.3604355,8628,"{u'type': u'Point', u'coordinates': (-79.3604355, 43.6600189)}"
8632,8576,GO-20169006278,THEFT UNDER,2016-06-23T00:00:00,2016,6,23,18:00,14,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,BI,,RC,1,WHI,1200.0,STOLEN,93,Dovercourt-Wallace Emerson-Junction (93),,-79.43072509999999,8629,"{u'type': u'Point', u'coordinates': (-79.4307251, 43.6673927)}"
8633,8577,GO-20169006283,THEFT UNDER,2016-06-23T00:00:00,2016,6,23,17:00,51,Toronto,"Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)",Other,RM,RC50PERFORMANCE,RG,27,BLK,1120.0,STOLEN,72,Regent Park (72),,-79.3622284,8630,"{u'type': u'Point', u'coordinates': (-79.3622284, 43.657547)}"
8634,8579,GO-20169006289,THEFT UNDER,2016-06-20T00:00:00,2016,6,20,14:00,14,Toronto,"Open Areas (Lakes, Parks, Rivers)",Outside,SC,,RC,12,LBL,489.0,STOLEN,79,University (79),,-79.40623470000001,8631,"{u'type': u'Point', u'coordinates': (-79.4062347, 43.6622047)}"
8635,8580,GO-20169006293,THEFT UNDER,2016-06-23T00:00:00,2016,6,23,15:15,33,Toronto,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,OT,KICKER,MT,1,BLU,0.0,STOLEN,52,Bayview Village (52),,-79.384491,8632,"{u'type': u'Point', u'coordinates': (-79.384491, 43.7656975)}"
8636,8581,GO-20169006299,THEFT UNDER,2016-06-22T00:00:00,2016,6,22,23:20,13,Toronto,"Private Property (Pool, Shed, Detached Garage)",Other,SC,HYDRA,RG,24,GRY,400.0,STOLEN,107,Oakwood Village (107),,-79.43795779999999,8633,"{u'type': u'Point', u'coordinates': (-79.4379578, 43.6966133)}"
8637,8582,GO-20169006305,THEFT UNDER,2016-06-23T00:00:00,2016,6,23,16:40,51,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OT,,RG,1,MRN,271.0,STOLEN,73,Moss Park (73),,-79.3672485,8634,"{u'type': u'Point', u'coordinates': (-79.3672485, 43.6514931)}"
8638,8583,GO-20169006311,THEFT UNDER - BICYCLE,2016-06-24T00:00:00,2016,6,24,08:00,53,Toronto,"Bank And Other Financial Institutions (Money Mart, Tsx)",Commercial,GI,FASTROAD COMAX,RC,22,RED,2089.0,STOLEN,76,Bay Street Corridor (76),,-79.3869858,8635,"{u'type': u'Point', u'coordinates': (-79.3869858, 43.6701698)}"
8639,8584,GO-20169006312,THEFT UNDER,2016-06-24T00:00:00,2016,6,24,15:15,14,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,KO,BLAST,MT,21,BLK,1200.0,STOLEN,78,Kensington-Chinatown (78),,-79.4033966,8636,"{u'type': u'Point', u'coordinates': (-79.4033966, 43.6573257)}"
8640,8585,GO-20169006316,THEFT UNDER,2016-06-24T00:00:00,2016,6,24,07:45,14,Toronto,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,RM,FLARE,MT,21,GRY,750.0,STOLEN,77,Waterfront Communities-The Island (77),,-79.3920898,8637,"{u'type': u'Point', u'coordinates': (-79.3920898, 43.6375961)}"
8641,8586,GO-20169006318,THEFT UNDER,2016-06-24T00:00:00,2016,6,24,19:00,55,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,KO,DEW,RG,24,WHI,500.0,STOLEN,70,South Riverdale (70),,-79.35243990000001,8638,"{u'type': u'Point', u'coordinates': (-79.3524399, 43.6582756)}"
8642,8587,GO-20169006322,THEFT UNDER,2016-06-24T00:00:00,2016,6,24,18:30,13,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,MA,FAIRFAX,OT,24,SIL,1000.0,STOLEN,94,Wychwood (94),,-79.4333115,8639,"{u'type': u'Point', u'coordinates': (-79.4333115, 43.6761856)}"
8643,8588,GO-20169006323,THEFT UNDER,2016-06-24T00:00:00,2016,6,24,15:00,51,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,MA,STINSON,MT,21,SIL,450.0,STOLEN,77,Waterfront Communities-The Island (77),,-79.3771744,8640,"{u'type': u'Point', u'coordinates': (-79.3771744, 43.6468277)}"
8644,8589,GO-20169006330,THEFT UNDER,2016-06-24T00:00:00,2016,6,24,17:00,51,Toronto,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,TR,,RG,21,BLK,600.0,STOLEN,73,Moss Park (73),,-79.3638,8641,"{u'type': u'Point', u'coordinates': (-79.3638, 43.6535072)}"
8645,8590,GO-20169006331,THEFT UNDER,2016-06-23T00:00:00,2016,6,23,21:15,52,Toronto,"Open Areas (Lakes, Parks, Rivers)",Outside,GI,2016 ROVE 3 STE,RG,8,,650.0,STOLEN,77,Waterfront Communities-The Island (77),,-79.38292690000002,8642,"{u'type': u'Point', u'coordinates': (-79.3829269, 43.6394501)}"
8646,8592,GO-20169006346,THEFT UNDER,2016-06-17T00:00:00,2016,6,17,18:45,13,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,GI,TALON,MT,21,GRY,800.0,STOLEN,106,Humewood-Cedarvale (106),,-79.4321671,8644,"{u'type': u'Point', u'coordinates': (-79.4321671, 43.6971931)}"
8647,8593,GO-20169006349,THEFT UNDER,2016-06-25T00:00:00,2016,6,25,08:00,52,Toronto,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Commercial,OT,CRUISE BIKE,MT,18,WHI,1200.0,STOLEN,76,Bay Street Corridor (76),,-79.38292690000002,8645,"{u'type': u'Point', u'coordinates': (-79.3829269, 43.6459274)}"
8648,8594,GO-20169006359,THEFT OF EBIKE UNDER $5000,2016-06-25T00:00:00,2016,6,25,13:20,32,Toronto,Bar / Restaurant,Commercial,EM,,EL,30,RED,1150.0,STOLEN,38,Lansing-Westgate (38),,-79.4111328,8646,"{u'type': u'Point', u'coordinates': (-79.4111328, 43.7614555)}"
8649,8595,GO-20169006365,THEFT UNDER - BICYCLE,2016-06-21T00:00:00,2016,6,21,00:00,53,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,TR,,RG,21,,800.0,STOLEN,100,Yonge-Eglinton (100),,-79.4100571,8647,"{u'type': u'Point', u'coordinates': (-79.4100571, 43.7012634)}"
8650,8596,GO-20169006374,THEFT UNDER - BICYCLE,2016-06-26T00:00:00,2016,6,26,10:00,32,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,TR,7.0FX,TO,21,BLK,400.0,STOLEN,35,Westminster-Branson (35),,-79.4556427,8648,"{u'type': u'Point', u'coordinates': (-79.4556427, 43.7883377)}"
8651,8597,GO-20169006375,THEFT UNDER,2016-06-26T00:00:00,2016,6,26,11:55,51,Toronto,"Apartment (Rooming House, Condo)",Apartment,GI,GIANT,MT,7,SIL,250.0,STOLEN,77,Waterfront Communities-The Island (77),,-79.3623428,8649,"{u'type': u'Point', u'coordinates': (-79.3623428, 43.6501427)}"
8652,8598,GO-20169006377,THEFT UNDER,2016-06-25T00:00:00,2016,6,25,12:30,51,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OT,BREVKELEN,RG,7,BLK,1100.0,STOLEN,77,Waterfront Communities-The Island (77),,-79.37158199999999,8650,"{u'type': u'Point', u'coordinates': (-79.371582, 43.6430054)}"
8653,8599,GO-20169006380,THEFT UNDER,2016-06-25T00:00:00,2016,6,25,01:25,14,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,SC,ONUS 27.5 HARDT,MT,21,GRY,600.0,STOLEN,78,Kensington-Chinatown (78),,-79.3976135,8651,"{u'type': u'Point', u'coordinates': (-79.3976135, 43.6484833)}"
8654,8721,GO-20169006931,THEFT UNDER,2016-06-24T00:00:00,2016,6,24,23:00,14,Toronto,"Private Property (Pool, Shed, Detached Garage)",Other,SC,HYDRA M,RG,24,BLK,395.99,STOLEN,77,Waterfront Communities-The Island (77),,-79.3958282,8652,"{u'type': u'Point', u'coordinates': (-79.3958282, 43.6398888)}"
8655,8328,GO-20169005172,THEFT UNDER - BICYCLE,2016-05-30T00:00:00,2016,5,30,02:00,32,Toronto,"Apartment (Rooming House, Condo)",Apartment,OT,CAMELEON,MT,27,RED,700.0,STOLEN,51,Willowdale East (51),,-79.3887787,8653,"{u'type': u'Point', u'coordinates': (-79.3887787, 43.769001)}"
8656,8843,GO-20169007486,THEFT UNDER - BICYCLE,2016-06-17T00:00:00,2016,6,17,16:10,22,Toronto,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,CA,,MT,20,WHI,3500.0,STOLEN,17,Mimico (includes Humber Bay Shores) (17),,-79.4814072,8654,"{u'type': u'Point', u'coordinates': (-79.4814072, 43.6229134)}"
8657,8329,GO-20169005182,THEFT UNDER,2016-05-31T00:00:00,2016,5,31,16:45,51,Toronto,"Apartment (Rooming House, Condo)",Apartment,UK,ALLEGRO 2.0,OT,18,BLK,950.0,STOLEN,75,Church-Yonge Corridor (75),,-79.3786392,8655,"{u'type': u'Point', u'coordinates': (-79.3786392, 43.6632805)}"
8658,8722,GO-20169006933,THEFT UNDER,2016-07-07T00:00:00,2016,7,7,16:45,55,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,GI,REVEL 29,MT,24,GRY,600.0,STOLEN,65,Greenwood-Coxwell (65),,-79.3203812,8656,"{u'type': u'Point', u'coordinates': (-79.3203812, 43.6682777)}"
8659,8231,GO-20169004689,THEFT UNDER,2016-05-18T00:00:00,2016,5,18,20:00,52,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OT,,RC,21,WHI,0.0,STOLEN,76,Bay Street Corridor (76),,-79.386261,8657,"{u'type': u'Point', u'coordinates': (-79.386261, 43.6551857)}"
8660,8940,GO-20169007874,THEFT FROM MOTOR VEHICLE UNDER,2016-07-28T00:00:00,2016,7,28,01:00,53,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,UK,ACID NINE,BM,1,LGR,250.0,STOLEN,103,Lawrence Park South (103),,-79.4126053,8658,"{u'type': u'Point', u'coordinates': (-79.4126053, 43.706337)}"
8661,8844,GO-20169007490,THEFT UNDER - BICYCLE,2016-07-20T00:00:00,2016,7,20,08:25,52,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,KO,FIRE MOUNTAIN,MT,27,BLK,0.0,STOLEN,76,Bay Street Corridor (76),,-79.3839645,8659,"{u'type': u'Point', u'coordinates': (-79.3839645, 43.6556587)}"
8662,8941,GO-20169007882,THEFT UNDER - BICYCLE,2016-07-28T00:00:00,2016,7,28,11:20,55,Toronto,"Private Property (Pool, Shed, Detached Garage)",Other,UK,CROSSTRAIL,MT,18,BLK,850.0,STOLEN,63,The Beaches (63),,-79.30939479999999,8660,"{u'type': u'Point', u'coordinates': (-79.3093948, 43.6679344)}"
8663,8330,GO-20169005184,THEFT UNDER,2016-05-31T00:00:00,2016,5,31,18:00,52,Toronto,"Apartment (Rooming House, Condo)",Apartment,GI,DEFY,RC,21,YEL,750.0,STOLEN,77,Waterfront Communities-The Island (77),,-79.3897018,8661,"{u'type': u'Point', u'coordinates': (-79.3897018, 43.6458817)}"
8664,8232,GO-20169004690,THEFT UNDER,2016-05-17T00:00:00,2016,5,17,16:30,52,Toronto,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,OT,,RG,21,DGR,300.0,STOLEN,77,Waterfront Communities-The Island (77),,-79.3943405,8662,"{u'type': u'Point', u'coordinates': (-79.3943405, 43.6469955)}"
8665,8845,GO-20169007493,THEFT UNDER - BICYCLE,2016-06-13T00:00:00,2016,6,13,09:00,53,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,BI,,TO,10,RED,1500.0,STOLEN,95,Annex (95),,-79.3978271,8663,"{u'type': u'Point', u'coordinates': (-79.3978271, 43.6771469)}"
8666,8942,GO-20169007888,THEFT UNDER,2016-07-28T00:00:00,2016,7,28,12:15,22,Toronto,Ttc Subway Station,Other,TR,"7.5, 15""",MT,21,DBL,600.0,STOLEN,15,Kingsway South (15),,-79.4956436,8664,"{u'type': u'Point', u'coordinates': (-79.4956436, 43.6495514)}"
8667,8723,GO-20169006934,THEFT UNDER - BICYCLE,2016-07-09T00:00:00,2016,7,9,07:24,53,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,OT,ROUBAIX,RC,11,GRY,1720.0,STOLEN,56,Leaside-Bennington (56),,-79.3628693,8665,"{u'type': u'Point', u'coordinates': (-79.3628693, 43.7149048)}"
8668,8233,GO-20169004698,THEFT UNDER,2016-05-18T00:00:00,2016,5,18,09:20,52,Toronto,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Other,SU,700 C REACTION,OT,18,OTH,274.99,STOLEN,78,Kensington-Chinatown (78),,-79.3916016,8666,"{u'type': u'Point', u'coordinates': (-79.3916016, 43.6583328)}"
8669,8846,GO-20169007495,THEFT UNDER - BICYCLE,2016-07-05T00:00:00,2016,7,5,09:50,52,Toronto,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Other,NO,YORKVILLE,RG,21,GRY,600.0,STOLEN,78,Kensington-Chinatown (78),,-79.3901825,8667,"{u'type': u'Point', u'coordinates': (-79.3901825, 43.6586456)}"
8670,8847,GO-20169007498,THEFT UNDER,2016-07-20T00:00:00,2016,7,20,16:00,31,Toronto,Schools During Un-Supervised Activity,Other,TR,MARLIN 5,MT,21,RED,530.0,STOLEN,16,Stonegate-Queensway (16),,-79.5170212,8668,"{u'type': u'Point', u'coordinates': (-79.5170212, 43.6284866)}"
8671,8848,GO-20169007503,THEFT UNDER - BICYCLE,2016-07-20T00:00:00,2016,7,20,09:00,52,Toronto,"Bank And Other Financial Institutions (Money Mart, Tsx)",Commercial,KH,,RG,24,GRY,757.0,STOLEN,76,Bay Street Corridor (76),,-79.3793335,8669,"{u'type': u'Point', u'coordinates': (-79.3793335, 43.6459312)}"
8672,8849,GO-20169007505,THEFT UNDER,2016-07-15T00:00:00,2016,7,15,11:40,14,Toronto,"Apartment (Rooming House, Condo)",Apartment,OT,E-BREEZE,EL,1,BLK,1000.0,STOLEN,77,Waterfront Communities-The Island (77),,-79.39353940000001,8670,"{u'type': u'Point', u'coordinates': (-79.3935394, 43.6412888)}"
8673,8850,GO-20169007521,THEFT UNDER - BICYCLE,2016-07-19T00:00:00,2016,7,19,21:00,51,Toronto,"Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)",Other,UK,EVO EDGE 2 COMB,OT,21,WHI,600.0,STOLEN,75,Church-Yonge Corridor (75),,-79.3796768,8671,"{u'type': u'Point', u'coordinates': (-79.3796768, 43.6559792)}"
8674,8851,GO-20169007524,THEFT UNDER - BICYCLE,2016-07-20T00:00:00,2016,7,20,18:25,52,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,CC,700 HYBRID,RG,7,SIL,430.0,STOLEN,77,Waterfront Communities-The Island (77),,-79.39658359999999,8672,"{u'type': u'Point', u'coordinates': (-79.3965836, 43.6487083)}"
8675,8852,GO-20169007525,THEFT UNDER - BICYCLE,2016-07-20T00:00:00,2016,7,20,04:00,55,Toronto,"Apartment (Rooming House, Condo)",Apartment,OT,THE CHROME,RG,1,SIL,565.0,STOLEN,70,South Riverdale (70),,-79.33609770000001,8673,"{u'type': u'Point', u'coordinates': (-79.3360977, 43.661953)}"
8676,8853,GO-20169007527,THEFT UNDER - BICYCLE,2016-07-19T00:00:00,2016,7,19,20:00,53,Toronto,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,OT,TORINO 205,MT,6,WHI,319.0,STOLEN,99,Mount Pleasant East (99),,-79.37481690000001,8674,"{u'type': u'Point', u'coordinates': (-79.3748169, 43.704216)}"
8677,8854,GO-20169007536,THEFT UNDER,2016-07-20T00:00:00,2016,7,20,18:00,52,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,GI,ESCAPE,MT,21,GRY,600.0,STOLEN,77,Waterfront Communities-The Island (77),,-79.3852234,8675,"{u'type': u'Point', u'coordinates': (-79.3852234, 43.6447182)}"
8678,8855,GO-20169007537,THEFT UNDER,2016-07-20T00:00:00,2016,7,20,18:30,51,Toronto,"Apartment (Rooming House, Condo)",Apartment,SC,04S2786A,OT,21,RED,549.99,STOLEN,75,Church-Yonge Corridor (75),,-79.3760757,8676,"{u'type': u'Point', u'coordinates': (-79.3760757, 43.6548996)}"
8679,8856,GO-20169007539,THEFT UNDER,2016-07-18T00:00:00,2016,7,18,16:15,51,Toronto,"Apartment (Rooming House, Condo)",Apartment,OT,36V ELECTRIC,EL,7,WHI,600.0,STOLEN,75,Church-Yonge Corridor (75),,-79.3793182,8677,"{u'type': u'Point', u'coordinates': (-79.3793182, 43.6612053)}"
8680,8857,GO-20169007540,THEFT UNDER - BICYCLE,2016-07-20T00:00:00,2016,7,20,19:00,14,Toronto,"Apartment (Rooming House, Condo)",Apartment,SU,,RG,18,BLK,250.0,STOLEN,82,Niagara (82),,-79.4002304,8678,"{u'type': u'Point', u'coordinates': (-79.4002304, 43.6373138)}"
8681,8858,GO-20169007541,THEFT UNDER - BICYCLE,2016-07-20T00:00:00,2016,7,20,07:45,11,Toronto,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Other,TR,TREK 1.2,RC,40,BLK,1000.0,STOLEN,87,High Park-Swansea (87),,-79.451004,8679,"{u'type': u'Point', u'coordinates': (-79.451004, 43.6416168)}"
8682,8859,GO-20169007545,THEFT UNDER,2016-07-20T00:00:00,2016,7,20,20:00,52,Toronto,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,UK,ROAM,RG,8,MRN,600.0,STOLEN,78,Kensington-Chinatown (78),,-79.3894272,8680,"{u'type': u'Point', u'coordinates': (-79.3894272, 43.6546288)}"
8683,8860,GO-20169007548,THEFT UNDER - BICYCLE,2016-07-21T00:00:00,2016,7,21,00:00,51,Toronto,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,KO,,OT,24,BLK,0.0,STOLEN,74,North St.James Town (74),,-79.3801041,8681,"{u'type': u'Point', u'coordinates': (-79.3801041, 43.6699181)}"
8684,8861,GO-20169007554,THEFT UNDER - BICYCLE,2016-07-20T00:00:00,2016,7,20,19:00,14,Toronto,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,UK,ROCKHOPPER,MT,27,RED,800.0,STOLEN,85,South Parkdale (85),,-79.42375179999999,8682,"{u'type': u'Point', u'coordinates': (-79.4237518, 43.6396675)}"
8685,8862,GO-20169007559,THEFT UNDER - BICYCLE,2016-07-20T00:00:00,2016,7,20,18:00,51,Toronto,Schools During Supervised Activity,Other,OT,,RC,8,BLK,700.0,STOLEN,75,Church-Yonge Corridor (75),,-79.3780518,8683,"{u'type': u'Point', u'coordinates': (-79.3780518, 43.6581573)}"
8686,8331,GO-20169005195,THEFT UNDER - BICYCLE,2016-05-23T00:00:00,2016,5,23,19:00,53,Toronto,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,OT,PALADIN,MT,21,BLK,200.0,STOLEN,99,Mount Pleasant East (99),,-79.38808440000001,8684,"{u'type': u'Point', u'coordinates': (-79.3880844, 43.7088051)}"
8687,8863,GO-20169007561,THEFT UNDER - BICYCLE,2016-07-21T00:00:00,2016,7,21,16:30,11,Toronto,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,TR,,RG,10,BLU,500.0,STOLEN,93,Dovercourt-Wallace Emerson-Junction (93),,-79.44437409999999,8685,"{u'type': u'Point', u'coordinates': (-79.4443741, 43.66716)}"
