ID;ADDRESS;BUILDINGNAME;VHR;DESIGNATION;ZONING;LOCALAREA;STREET;STREET_NBR;HRA_HCC;Geom
1046;2516 ALBERTA ST;;C;;C-3A;Mount Pleasant;ALBERTA ST;2516;;"{""type"": ""Point"", ""coordinates"": [-123.110714019154, 49.262775365976]}"
1047;2519 BALACLAVA ST;;C;;RS-5;Kitsilano;BALACLAVA ST;2519;;"{""type"": ""Point"", ""coordinates"": [-123.174327407541, 49.2636936300232]}"
1048;252 E GEORGIA ST;;C;;HA-1A;Strathcona;E GEORGIA ST;252;;"{""type"": ""Point"", ""coordinates"": [-123.097707977578, 49.2782751970235]}"
1049;252 E PENDER ST;;;M;HA-1;Strathcona;E PENDER ST;252;;"{""type"": ""Point"", ""coordinates"": [-123.098460284545, 49.2800962415598]}"
1050;2521 BALACLAVA ST;;C;;RS-5;Kitsilano;BALACLAVA ST;2521;;"{""type"": ""Point"", ""coordinates"": [-123.174328465124, 49.2636036763298]}"
1053;2525 QUEBEC ST;;A;M;RM-4;Mount Pleasant;QUEBEC ST;2525;;"{""type"": ""Point"", ""coordinates"": [-123.103425892441, 49.2623222937975]}"
1055;2525 W 6TH AV;;C;;RT-8;Kitsilano;W 6TH AV;2525;;"{""type"": ""Point"", ""coordinates"": [-123.162976319172, 49.2668196529158]}"
1057;2526 W 37TH AV;;B;;RS-5;Arbutus-Ridge;W 37TH AV;2526;;"{""type"": ""Point"", ""coordinates"": [-123.163130105158, 49.2381452715299]}"
1062;2532 COLUMBIA ST;;A;M;RM-4;Mount Pleasant;COLUMBIA ST;2532;;"{""type"": ""Point"", ""coordinates"": [-123.109237530094, 49.2624961388697]}"
1063;2535 W 3RD AV;;C;;RT-8;Kitsilano;W 3RD AV;2535;;"{""type"": ""Point"", ""coordinates"": [-123.163090696025, 49.2694178545752]}"
1064;2535 W 6TH AV;;C;;RT-8;Kitsilano;W 6TH AV;2535;;"{""type"": ""Point"", ""coordinates"": [-123.163212200079, 49.2668220185189]}"
1065;2536 ALBERTA ST;;B;;RM-4;Mount Pleasant;ALBERTA ST;2536;;"{""type"": ""Point"", ""coordinates"": [-123.110658717546, 49.2623292566464]}"
1069;2537 BALACLAVA ST;;C;;RS-5;Kitsilano;BALACLAVA ST;2537;;"{""type"": ""Point"", ""coordinates"": [-123.174332287454, 49.2635182160685]}"
1070;2538 BALACLAVA ST;;C;;RS-5;Kitsilano;BALACLAVA ST;2538;;"{""type"": ""Point"", ""coordinates"": [-123.173686564456, 49.2635960976025]}"
1075;2545 MAIN ST;;B;;C-3A;Mount Pleasant;MAIN ST;2545;;"{""type"": ""Point"", ""coordinates"": [-123.10142464462, 49.2622885638031]}"
1077;2546 W 6TH AV;;C;;RT-8;Kitsilano;W 6TH AV;2546;;"{""type"": ""Point"", ""coordinates"": [-123.163391931624, 49.2663251842338]}"
1080;2553 E 11TH AV;;B;;RS-1;Renfrew-Collingwood;E 11TH AV;2553;;"{""type"": ""Point"", ""coordinates"": [-123.053691493904, 49.2603608105243]}"
1081;2554 CORNWALL AV;;B;;RT-8;Kitsilano;CORNWALL AV;2554;;"{""type"": ""Point"", ""coordinates"": [-123.163394961604, 49.2724457749237]}"
1082;2555 W 3RD AV;;C;;RT-8;Kitsilano;W 3RD AV;2555;;"{""type"": ""Point"", ""coordinates"": [-123.163514103501, 49.269424893084]}"
1083;2556 W 3RD AV;;A;;RT-8;Kitsilano;W 3RD AV;2556;;"{""type"": ""Point"", ""coordinates"": [-123.163521499204, 49.268917535325]}"
1085;2561 ETON ST;;B;;RS-1;Hastings-Sunrise;ETON ST;2561;;"{""type"": ""Point"", ""coordinates"": [-123.05308714594, 49.2879844478013]}"
1087;2576 W 3RD AV;;B;;RT-8;Kitsilano;W 3RD AV;2576;;"{""type"": ""Point"", ""coordinates"": [-123.163938700011, 49.2689236815406]}"
1092;2586 ETON ST;;C;;RS-1;Hastings-Sunrise;ETON ST;2586;;"{""type"": ""Point"", ""coordinates"": [-123.052886002625, 49.2874043427933]}"
1094;2588 ETON ST;;C;;RS-1;Hastings-Sunrise;ETON ST;2588;;"{""type"": ""Point"", ""coordinates"": [-123.052812803527, 49.2873773907698]}"
1097;2590 W 2ND AV;;B;;RT-8;Kitsilano;W 2ND AV;2590;;"{""type"": ""Point"", ""coordinates"": [-123.164174799321, 49.2698629309414]}"
1100;26 E HASTINGS ST;;C;;DEOD;Downtown;E HASTINGS ST;26;;"{""type"": ""Point"", ""coordinates"": [-123.103684814949, 49.281105338411]}"
1104;2609 E 6TH AV;;B;;RS-1;Hastings-Sunrise;E 6TH AV;2609;;"{""type"": ""Point"", ""coordinates"": [-123.051840409574, 49.2650341621089]}"
1105;261 E PENDER ST;;;M;HA-1;Strathcona;E PENDER ST;261;;"{""type"": ""Point"", ""coordinates"": [-123.098228000345, 49.2806059262186]}"
1109;2615 W 2ND AV;;B;;RT-8;Kitsilano;W 2ND AV;2615;;"{""type"": ""Point"", ""coordinates"": [-123.164980605772, 49.2703601082073]}"
1110;2617 ONTARIO ST;;B;;RT-6;Mount Pleasant;ONTARIO ST;2617;;"{""type"": ""Point"", ""coordinates"": [-123.105188790002, 49.2618417440197]}"
1113;262 E 20TH AV;;B;;RS-7;Riley Park;E 20TH AV;262;;"{""type"": ""Point"", ""coordinates"": [-123.099412065465, 49.2526980672912]}"
1115;2620 W 1ST AV;;B;;RT-8;Kitsilano;W 1ST AV;2620;;"{""type"": ""Point"", ""coordinates"": [-123.165189192589, 49.2707092826401]}"
1119;2625 FRANKLIN ST;HASTINGS ELEM;B;;RS-1;Hastings-Sunrise;FRANKLIN ST;2625;;"{""type"": ""Point"", ""coordinates"": [-123.05064204243, 49.2825240825765]}"
1122;2627 DUNDAS ST;MCLEOD HOUSE;B;M;RS-1;Hastings-Sunrise;DUNDAS ST;2627;;"{""type"": ""Point"", ""coordinates"": [-123.05115981743, 49.2850321673905]}"
1124;2628 W 5TH AV;MCKINNON HOUSE;C;M;RT-8;Kitsilano;W 5TH AV;2628;H;"{""type"": ""Point"", ""coordinates"": [-123.165280681738, 49.2671761787231]}"
1129;2630 YORK AV;;B;;RT-8;Kitsilano;YORK AV;2630;;"{""type"": ""Point"", ""coordinates"": [-123.164693217824, 49.2716238329111]}"
1137;2635 W 1ST AV;;B;;RT-8;Kitsilano;W 1ST AV;2635;;"{""type"": ""Point"", ""coordinates"": [-123.165425526629, 49.2712527132182]}"
1145;2640 W 10TH AV;;C;;RS-7;Kitsilano;W 10TH AV;2640;;"{""type"": ""Point"", ""coordinates"": [-123.165704054293, 49.2628808017394]}"
1146;2642 OXFORD ST;;C;;RS-1;Hastings-Sunrise;OXFORD ST;2642;;"{""type"": ""Point"", ""coordinates"": [-123.050862532033, 49.2854217985]}"
1148;2643 W 7TH AV;;C;;RT-8;Kitsilano;W 7TH AV;2643;;"{""type"": ""Point"", ""coordinates"": [-123.165751677847, 49.2660074497165]}"
1150;2646 YUKON ST;;A;;RT-6;Mount Pleasant;YUKON ST;2646;;"{""type"": ""Point"", ""coordinates"": [-123.112631087479, 49.2614651509958]}"
1153;2648 POINT GREY ROAD;;B;;RT-8;Kitsilano;POINT GREY ROAD;2648;;"{""type"": ""Point"", ""coordinates"": [-123.165471549781, 49.272279934735]}"
1164;267 E 23RD AV;;B;;RS-7;Riley Park;E 23RD AV;267;;"{""type"": ""Point"", ""coordinates"": [-123.099438376363, 49.2504998366646]}"
1166;2675 OAK ST;;B;M;CD-1;Fairview;OAK ST;2675;;"{""type"": ""Point"", ""coordinates"": [-123.127030713653, 49.2617788835017]}"
1170;2680 ETON ST;;B;;RS-1;Hastings-Sunrise;ETON ST;2680;;"{""type"": ""Point"", ""coordinates"": [-123.049984611173, 49.2873993556143]}"
1171;2683 OXFORD ST;;B;;RS-1;Hastings-Sunrise;OXFORD ST;2683;;"{""type"": ""Point"", ""coordinates"": [-123.049901113422, 49.2859547497135]}"
1173;27 ALEXANDER ST;;C;M;HA-2;Downtown;ALEXANDER ST;27;;"{""type"": ""Point"", ""coordinates"": [-123.103485938782, 49.2837319283073]}"
1175;2704 W 12TH AV;;B;;RS-5;Kitsilano;W 12TH AV;2704;;"{""type"": ""Point"", ""coordinates"": [-123.166573329861, 49.261081209035]}"
1178;2707 CAROLINA ST;;C;;RT-5;Mount Pleasant;CAROLINA ST;2707;;"{""type"": ""Point"", ""coordinates"": [-123.091378373911, 49.2604777099594]}"
1179;2708 ALBERTA ST;;B;;RT-6;Mount Pleasant;ALBERTA ST;2708;;"{""type"": ""Point"", ""coordinates"": [-123.110735445725, 49.2610734609308]}"
1180;271 E PENDER ST;;;M;HA-1;Strathcona;E PENDER ST;271;;"{""type"": ""Point"", ""coordinates"": [-123.098019001759, 49.2806016151011]}"
1184;2721 CAROLINA ST;;C;;RT-5;Mount Pleasant;CAROLINA ST;2721;;"{""type"": ""Point"", ""coordinates"": [-123.091378630496, 49.2602519299738]}"
1185;2721 W 3RD AV;;C;;RT-8;Kitsilano;W 3RD AV;2721;;"{""type"": ""Point"", ""coordinates"": [-123.166859089901, 49.269501806292]}"
1191;2725 W 6TH AV;;B;;RT-8;Kitsilano;W 6TH AV;2725;;"{""type"": ""Point"", ""coordinates"": [-123.167028741848, 49.266859255583]}"
1193;2727 FRANKLIN ST;;B;;RS-1;Hastings-Sunrise;FRANKLIN ST;2727;;"{""type"": ""Point"", ""coordinates"": [-123.04852660245, 49.2823199363218]}"
1196;2728 W 7TH AV;;B;;RT-8;Kitsilano;W 7TH AV;2728;;"{""type"": ""Point"", ""coordinates"": [-123.16718503838, 49.2655196434651]}"
1204;2735 W 8TH AV;;C;;RT-8;Kitsilano;W 8TH AV;2735;;"{""type"": ""Point"", ""coordinates"": [-123.167207920559, 49.2651728451379]}"
1205;2736 W 7TH AV;;B;;RT-8;Kitsilano;W 7TH AV;2736;;"{""type"": ""Point"", ""coordinates"": [-123.167395350442, 49.2655229370416]}"
1207;2739 DUNDAS ST;;B;;RS-1;Hastings-Sunrise;DUNDAS ST;2739;;"{""type"": ""Point"", ""coordinates"": [-123.048247482378, 49.2850271684388]}"
1208;2740 GUELPH ST;NIGHTINGALE ELEM;B;;RS-1;Mount Pleasant;GUELPH ST;2740;;"{""type"": ""Point"", ""coordinates"": [-123.093994203496, 49.2602073293611]}"
1209;2740 YUKON ST;;B;M;RT-6;Mount Pleasant;YUKON ST;2740;;"{""type"": ""Point"", ""coordinates"": [-123.112653180747, 49.2606227280144]}"
1213;2744 DUNBAR ST;;C;;RS-5;Kitsilano;DUNBAR ST;2744;;"{""type"": ""Point"", ""coordinates"": [-123.183557859028, 49.261860479857]}"
1215;2745 W 3RD AV;;C;;RT-8;Kitsilano;W 3RD AV;2745;;"{""type"": ""Point"", ""coordinates"": [-123.167476801124, 49.2695059489777]}"
1218;2749 W 3RD AV;;C;;RT-8;Kitsilano;W 3RD AV;2749;;"{""type"": ""Point"", ""coordinates"": [-123.167579764718, 49.2695071489701]}"
1219;275 E 23RD AV;;B;;RS-7;Riley Park;E 23RD AV;275;;"{""type"": ""Point"", ""coordinates"": [-123.099300276121, 49.250498156399]}"
1220;275 E PENDER ST;;;M;HA-1;Strathcona;E PENDER ST;275;;"{""type"": ""Point"", ""coordinates"": [-123.097916703431, 49.2805999927487]}"
1227;2755 W 8TH AV;;C;;RT-8;Kitsilano;W 8TH AV;2755;;"{""type"": ""Point"", ""coordinates"": [-123.167541251903, 49.2651768598741]}"
1231;2761 W 3RD AV;;C;;RT-8;Kitsilano;W 3RD AV;2761;;"{""type"": ""Point"", ""coordinates"": [-123.167726302242, 49.2695078358662]}"
1237;2775 W 42ND AV;;C;;RS-5;Kerrisdale;W 42ND AV;2775;;"{""type"": ""Point"", ""coordinates"": [-123.166823159143, 49.2340416886891]}"
1238;278 E PENDER ST;;;M;HA-1;Strathcona;E PENDER ST;278;;"{""type"": ""Point"", ""coordinates"": [-123.097831251083, 49.2800855408638]}"
1239;2782 ETON ST;;B;;RS-1;Hastings-Sunrise;ETON ST;2782;;"{""type"": ""Point"", ""coordinates"": [-123.047554359444, 49.2873743222877]}"
1244;28 W PENDER ST;;;M;CD-1;Downtown;W PENDER ST;28;;"{""type"": ""Point"", ""coordinates"": [-123.105412264749, 49.2804759029582]}"
1246;280 E CORDOVA ST;FIREHALL THEATRE;B;M;DEOD;Strathcona;E CORDOVA ST;280;;"{""type"": ""Point"", ""coordinates"": [-123.097824023729, 49.2819912553278]}"
1247;280 E PENDER ST;;;M;HA-1;Strathcona;E PENDER ST;280;;"{""type"": ""Point"", ""coordinates"": [-123.097726753782, 49.2800838302532]}"
1251;281 W 17TH AV;;C;M;RS-7;Riley Park;W 17TH AV;281;;"{""type"": ""Point"", ""coordinates"": [-123.110881848269, 49.2560378626429]}"
1259;2824 W 5TH AV;;C;;RT-7;Kitsilano;W 5TH AV;2824;;"{""type"": ""Point"", ""coordinates"": [-123.169060219102, 49.2672367891502]}"
1265;2841 W 6TH AV;;B;;RT-7;Kitsilano;W 6TH AV;2841;;"{""type"": ""Point"", ""coordinates"": [-123.169454062166, 49.2668844907393]}"
1266;2845 HEMLOCK ST;;B;;RM-3;Fairview;HEMLOCK ST;2845;;"{""type"": ""Point"", ""coordinates"": [-123.136579924413, 49.2599629387885]}"
1268;2850 W 3RD AV;PIERCE HOUSE;C;M;RT-8;Kitsilano;W 3RD AV;2850;;"{""type"": ""Point"", ""coordinates"": [-123.169487538743, 49.2690051056532]}"
1274;2862 W 3RD AV;;C;;RT-8;Kitsilano;W 3RD AV;2862;;"{""type"": ""Point"", ""coordinates"": [-123.16976452503, 49.2690096463795]}"
1275;2866 W 5TH AV;;C;;RT-7;Kitsilano;W 5TH AV;2866;;"{""type"": ""Point"", ""coordinates"": [-123.16985599313, 49.2672482063369]}"
1276;2868 W 3RD AV;;B;;RT-8;Kitsilano;W 3RD AV;2868;;"{""type"": ""Point"", ""coordinates"": [-123.169906112492, 49.2690103287882]}"
1281;2888 BIRCH ST;;B;M;RM-3;Fairview;BIRCH ST;2888;;"{""type"": ""Point"", ""coordinates"": [-123.133506317899, 49.2600041132688]}"
1282;289 ABBOTT ST;;B;M;HA-2;Downtown;ABBOTT ST;289;;"{""type"": ""Point"", ""coordinates"": [-123.107000664671, 49.2831310247791]}"
1284;2901 E HASTINGS ST;HASTINGS PARK;A;;CD-1;Hastings-Sunrise;E HASTINGS ST;2901;;"{""type"": ""Point"", ""coordinates"": [-123.034889910875, 49.2883824794865]}"
1285;2906 W 4TH AV;;C;;C-2;Kitsilano;W 4TH AV;2906;;"{""type"": ""Point"", ""coordinates"": [-123.170227461425, 49.2681130161912]}"
1302;2953 ONTARIO ST;;A;M;RT-6;Mount Pleasant;ONTARIO ST;2953;;"{""type"": ""Point"", ""coordinates"": [-123.105326293115, 49.2588647969889]}"
1304;2958 W 42ND AV;;B;;RS-5;Kerrisdale;W 42ND AV;2958;;"{""type"": ""Point"", ""coordinates"": [-123.171491614436, 49.2334809387941]}"
1306;2960 E 2ND AV;;C;;RS-1;Hastings-Sunrise;E 2ND AV;2960;;"{""type"": ""Point"", ""coordinates"": [-123.042415797892, 49.2682267768859]}"
1309;2964 W 5TH AV;;B;;RT-7;Kitsilano;W 5TH AV;2964;;"{""type"": ""Point"", ""coordinates"": [-123.171490586472, 49.2672808641073]}"
1311;2970 W 5TH AV;;B;;RT-7;Kitsilano;W 5TH AV;2970;;"{""type"": ""Point"", ""coordinates"": [-123.171612241069, 49.2672832002717]}"
1314;2978 W 5TH AV;GLENESK HOUSE;B;M;RT-7;Kitsilano;W 5TH AV;2978;H;"{""type"": ""Point"", ""coordinates"": [-123.172030812631, 49.2672872481993]}"
1319;2996 W 37TH AV;;C;;RS-5;Dunbar-Southlands;W 37TH AV;2996;;"{""type"": ""Point"", ""coordinates"": [-123.172803831385, 49.2382705158735]}"
1327;302 WATER ST;;B;M;HA-2;Downtown;WATER ST;302;;"{""type"": ""Point"", ""coordinates"": [-123.109078235764, 49.2841194420428]}"
1329;3023 W 10TH AV;;C;;RS-5;Kitsilano;W 10TH AV;3023;;"{""type"": ""Point"", ""coordinates"": [-123.172688749718, 49.2635302191404]}"
1333;3029 W 10TH AV;;C;;RS-5;Kitsilano;W 10TH AV;3029;;"{""type"": ""Point"", ""coordinates"": [-123.172735996457, 49.2635596528031]}"
1335;303 E 8TH AV;;B;;CD-1;Mount Pleasant;E 8TH AV;303;;"{""type"": ""Point"", ""coordinates"": [-123.098689880417, 49.2639077125209]}"
1337;303 W 7TH AV;;C;;I-1;Mount Pleasant;W 7TH AV;303;;"{""type"": ""Point"", ""coordinates"": [-123.111096471687, 49.2650350263144]}"
1342;304 DUNLEVY AV;ARMSTRONG FUNERAL;B;;DEOD;Strathcona;DUNLEVY AV;304;;"{""type"": ""Point"", ""coordinates"": [-123.095066431919, 49.2819365912137]}"
1344;304 W CORDOVA ST;;BC;M;HA-2;Downtown;W CORDOVA ST;304;;"{""type"": ""Point"", ""coordinates"": [-123.109393614714, 49.2834910096344]}"
1346;3044 POINT GREY ROAD;;B;;RT-8;Kitsilano;POINT GREY ROAD;3044;;"{""type"": ""Point"", ""coordinates"": [-123.17285067859, 49.2708383015123]}"
1350;305 W 13TH AV;MUNRO HOUSE;B;M;RT-6;Mount Pleasant;W 13TH AV;305;H;"{""type"": ""Point"", ""coordinates"": [-123.111322998723, 49.2596072075853]}"
1351;3050 E 19TH AV;;A;;RS-1;Renfrew-Collingwood;E 19TH AV;3050;;"{""type"": ""Point"", ""coordinates"": [-123.040380881985, 49.2529146832099]}"
1355;3058 W 36TH AV;;B;;RS-5;Dunbar-Southlands;W 36TH AV;3058;;"{""type"": ""Point"", ""coordinates"": [-123.173915166441, 49.239191310931]}"
1358;3066 POINT GREY ROAD;;B;;RT-8;Kitsilano;POINT GREY ROAD;3066;;"{""type"": ""Point"", ""coordinates"": [-123.173186099907, 49.2708431963676]}"
1362;3076 W 36TH AV;;B;;RS-5;Dunbar-Southlands;W 36TH AV;3076;;"{""type"": ""Point"", ""coordinates"": [-123.174123300074, 49.2391927874678]}"
1366;309 W CORDOVA ST;;A;M;HA-2;Downtown;W CORDOVA ST;309;;"{""type"": ""Point"", ""coordinates"": [-123.109212229073, 49.2839992964401]}"
1370;31 W PENDER ST;;B;;DD;Downtown;W PENDER ST;31;;"{""type"": ""Point"", ""coordinates"": [-123.106049619997, 49.2810814509183]}"
1371;310 CAMBIE ST;CAMBIE HOTEL;B;M;HA-2;Downtown;CAMBIE ST;310;;"{""type"": ""Point"", ""coordinates"": [-123.109049216672, 49.2830442581915]}"
1373;3102 MAIN ST;;A;M;C-2C;Mount Pleasant;MAIN ST;3102;;"{""type"": ""Point"", ""coordinates"": [-123.100841626316, 49.2573168179342]}"
1374;3106 ALBERTA ST;;A;;RT-6;Mount Pleasant;ALBERTA ST;3106;;"{""type"": ""Point"", ""coordinates"": [-123.110873749325, 49.257532839476]}"
1378;311 W PENDER ST;;C;;DD;Downtown;W PENDER ST;311;;"{""type"": ""Point"", ""coordinates"": [-123.110982440919, 49.2824921376964]}"
1380;3112 W 5TH AV;;C;;RT-7;Kitsilano;W 5TH AV;3112;;"{""type"": ""Point"", ""coordinates"": [-123.174147653124, 49.2672980196258]}"
1382;312 MAIN ST;;B;;DEOD;Strathcona;MAIN ST;312;;"{""type"": ""Point"", ""coordinates"": [-123.099124527344, 49.2821292936931]}"
1386;3135 MAPLE ST;;;;RT-8;Kitsilano;MAPLE ST;3135;H;"{""type"": ""Point"", ""coordinates"": [-123.151010256984, 49.2576407378161]}"
1388;3137 W 42ND AV;;B;;RS-5;Kerrisdale;W 42ND AV;3137;;"{""type"": ""Point"", ""coordinates"": [-123.174827496899, 49.2340302213065]}"
1389;3140 W 3RD AV;;B;;RT-8;Kitsilano;W 3RD AV;3140;;"{""type"": ""Point"", ""coordinates"": [-123.174637727223, 49.2690779162933]}"
1390;3143 CROWN ST;;C;M;RS-1;West Point Grey;CROWN ST;3143;;"{""type"": ""Point"", ""coordinates"": [-123.194467182684, 49.2586454140796]}"
1391;3146 W 12TH AV;;C;;RS-5;Kitsilano;W 12TH AV;3146;;"{""type"": ""Point"", ""coordinates"": [-123.174977705353, 49.261220484005]}"
1397;316 UNION ST;;B;;RT-3;Strathcona;UNION ST;316;;"{""type"": ""Point"", ""coordinates"": [-123.096484572218, 49.2773369629977]}"
1400;3167 W 5TH AV;;C;;RT-7;Kitsilano;W 5TH AV;3167;;"{""type"": ""Point"", ""coordinates"": [-123.174903516037, 49.2678433365297]}"
1401;317 CAMBIE ST;;B;M;HA-2;Downtown;CAMBIE ST;317;;"{""type"": ""Point"", ""coordinates"": [-123.109436135471, 49.2833207639033]}"
1402;317 W 18TH AV;;B;;RS-7;Riley Park;W 18TH AV;317;;"{""type"": ""Point"", ""coordinates"": [-123.111405594649, 49.2550631766103]}"
1406;319 E 47TH AV;;B;;RS-1;Sunset;E 47TH AV;319;;"{""type"": ""Point"", ""coordinates"": [-123.098997527282, 49.2277645651974]}"
1408;319 W PENDER ST;;B;;DD;Downtown;W PENDER ST;319;;"{""type"": ""Point"", ""coordinates"": [-123.111062303119, 49.2825922823819]}"
1409;3192 E 5TH AV;;C;;RS-1;Hastings-Sunrise;E 5TH AV;3192;;"{""type"": ""Point"", ""coordinates"": [-123.036885552505, 49.2653766388995]}"
1418;3228 DUMFRIES ST;;C;;RT-5;Kensington-Cedar Cottage;DUMFRIES ST;3228;;"{""type"": ""Point"", ""coordinates"": [-123.072492897745, 49.2561177921238]}"
1429;3262 FLEMING ST;;B;;RS-2;Kensington-Cedar Cottage;FLEMING ST;3262;;"{""type"": ""Point"", ""coordinates"": [-123.070507081937, 49.25559328661]}"
1433;3273 W 2ND AV;;C;;RT-8;Kitsilano;W 2ND AV;3273;;"{""type"": ""Point"", ""coordinates"": [-123.177377010434, 49.2704675768467]}"
1436;3283 FLEMING ST;;C;;RS-2;Kensington-Cedar Cottage;FLEMING ST;3283;;"{""type"": ""Point"", ""coordinates"": [-123.071477952479, 49.2554109686636]}"
1437;3290 GRANVILLE ST;;A;;FSD;Shaughnessy;GRANVILLE ST;3290;;"{""type"": ""Point"", ""coordinates"": [-123.138234082478, 49.2563574879772]}"
1439;33 KEEFER PLACE;;;M;CD-1;Downtown;KEEFER PLACE;33;;
1441;330 W 15TH AV;;B;M;RT-6;Mount Pleasant;W 15TH AV;330;;"{""type"": ""Point"", ""coordinates"": [-123.11192293744, 49.2575013250939]}"
1442;330 W PENDER ST;BC PERMANENT BLDG;A;M;DD;Downtown;W PENDER ST;330;;"{""type"": ""Point"", ""coordinates"": [-123.111738475037, 49.2822786399934]}"
1450;3326 E 44TH AV;;B;;RS-1;Killarney;E 44TH AV;3326;;"{""type"": ""Point"", ""coordinates"": [-123.033915961012, 49.2298082004461]}"
1459;3345 COLLINGWOOD ST;EVANS HOUSE;C;M;RS-5;Dunbar-Southlands;COLLINGWOOD ST;3345;H;"{""type"": ""Point"", ""coordinates"": [-123.182129373695, 49.2569990044398]}"
1462;335 W 12TH AV;;B;;RT-6;Mount Pleasant;W 12TH AV;335;;"{""type"": ""Point"", ""coordinates"": [-123.111934912374, 49.2606148896556]}"
1469;336 W 11TH AV;;B;;RT-6;Mount Pleasant;W 11TH AV;336;;"{""type"": ""Point"", ""coordinates"": [-123.112119453649, 49.2610167966374]}"
1473;34 POWELL ST;THE GLOBE;C;M;HA-2;Downtown;POWELL ST;34;;"{""type"": ""Point"", ""coordinates"": [-123.103331359598, 49.2829952538699]}"
1474;340 CAMBIE ST;COMMERCIAL HOTEL;B;M;HA-2;Downtown;CAMBIE ST;340;;"{""type"": ""Point"", ""coordinates"": [-123.109095568798, 49.2827516733274]}"
1476;3409 ARBUTUS ST;CURRY RESIDENCE;B;M;RS-1;Arbutus-Ridge;ARBUTUS ST;3409;H;"{""type"": ""Point"", ""coordinates"": [-123.153293636153, 49.2560339102385]}"
1478;341 GORE AV;ORANGE HALL;B;;DEOD;Strathcona;GORE AV;341;;"{""type"": ""Point"", ""coordinates"": [-123.097789964874, 49.2815958303295]}"
1481;3410 W 1ST AV;;A;;RT-8;Kitsilano;W 1ST AV;3410;;"{""type"": ""Point"", ""coordinates"": [-123.179895879009, 49.2709487947908]}"
1483;342 WATER ST;;B;M;HA-2;Downtown;WATER ST;342;;"{""type"": ""Point"", ""coordinates"": [-123.109867987073, 49.2843178408992]}"
1484;3421 W 3RD AV;;C;;RT-8;Kitsilano;W 3RD AV;3421;;"{""type"": ""Point"", ""coordinates"": [-123.180360014006, 49.2696772552726]}"
1485;343 PRIOR ST;;B;;RT-3;Strathcona;PRIOR ST;343;;"{""type"": ""Point"", ""coordinates"": [-123.095778679466, 49.2769571439208]}"
1486;3430 OSLER ST;;B;;FSD;Shaughnessy;OSLER ST;3430;;"{""type"": ""Point"", ""coordinates"": [-123.13129623036, 49.2551328666429]}"
1487;3432 ST. CATHERINES ST;;C;;RM-1;Kensington-Cedar Cottage;ST. CATHERINES ST;3432;;"{""type"": ""Point"", ""coordinates"": [-123.085349929595, 49.2539212015562]}"
1489;3438 ST. CATHERINES ST;;C;;RM-1;Kensington-Cedar Cottage;ST. CATHERINES ST;3438;;"{""type"": ""Point"", ""coordinates"": [-123.085351823602, 49.2538321474751]}"
1494;345 W 12TH AV;;B;;RT-6;Mount Pleasant;W 12TH AV;345;;"{""type"": ""Point"", ""coordinates"": [-123.112147261636, 49.2606182818193]}"
1496;3450 OSLER ST;;B;;FSD;Shaughnessy;OSLER ST;3450;;"{""type"": ""Point"", ""coordinates"": [-123.13129623036, 49.2551328666429]}"
1498;347 E CORDOVA ST;LAMBERT HOUSE;B;;DEOD;Strathcona;E CORDOVA ST;347;H;"{""type"": ""Point"", ""coordinates"": [-123.096591499546, 49.2824791662514]}"
1500;3470 OSLER ST;;B;;FSD;Shaughnessy;OSLER ST;3470;;"{""type"": ""Point"", ""coordinates"": [-123.13129623036, 49.2551328666429]}"
1504;3508 MARSHALL ST;;B;M;RS-1;Kensington-Cedar Cottage;MARSHALL ST;3508;H;"{""type"": ""Point"", ""coordinates"": [-123.062056785868, 49.2527638218491]}"
1507;3522 POINT GREY ROAD;;C;;RT-8;Kitsilano;POINT GREY ROAD;3522;;"{""type"": ""Point"", ""coordinates"": [-123.182205866813, 49.271822880551]}"
1513;3536 POINT GREY ROAD;;C;;RT-8;Kitsilano;POINT GREY ROAD;3536;;"{""type"": ""Point"", ""coordinates"": [-123.182480167519, 49.2718363902319]}"
1519;3550 W 1ST AV;;C;;RT-8;Kitsilano;W 1ST AV;3550;;"{""type"": ""Point"", ""coordinates"": [-123.182791134422, 49.2709912495918]}"
1521;3560 WELWYN ST;;C;;RS-2;Kensington-Cedar Cottage;WELWYN ST;3560;;"{""type"": ""Point"", ""coordinates"": [-123.068988185305, 49.252888036793]}"
