RegistrationNum,RegisteredTypeMapped,RegisteredTypeDesc,RentalHousingUnits,PropertyName,RegisteredDate,ExpiresDate,StatusCurrent,OriginalAddress1,OriginalCity,OriginalState,OriginalZip,PropertyContactName,Link,Latitude,Longitude,Location1
001-0131259,Rental Property,Registration,1,,2017-03-31,2022-03-31,Active Registration,9025 DAYTON AVE N,SEATTLE,WA,98103,Lee & Kimberly McAllister,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0131259,47.69504802,-122.35300307,"9025 DAYTON AVE N
SEATTLE, WA 98103
(47.69504802, -122.35300307)"
001-0132685,Rental Property,Registration,1,Galer Gardens,2017-10-28,2022-10-28,Active Registration,1417 QUEEN ANNE AVE N,SEATTLE,WA,98109,Seattle Rental Group,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0132685,47.6320332,-122.35703662,"1417 QUEEN ANNE AVE N
SEATTLE, WA 98109
(47.6320332, -122.35703662)"
001-0125321,Rental Property,Registration,1,,2016-08-31,2021-08-31,Active Registration,3433 BELVIDERE AVE SW,SEATTLE,WA,98126,Dwellings,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0125321,47.57217896,-122.3795703,"3433 BELVIDERE AVE SW
SEATTLE, WA 98126
(47.57217896, -122.3795703)"
001-0114158,Rental Property,Registration,4,,2020-11-30,2022-12-09,Active Registration,5616 3RD AVE NW,SEATTLE,WA,98107,Yvonne Chou,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0114158,47.67013422,-122.36049065,"5616 3RD AVE NW
SEATTLE, WA 98107
(47.67013422, -122.36049065)"
001-0136946,Rental Property,Registration,1,,2019-08-08,2021-08-08,Active Registration,4224 BEACH DR SW,SEATTLE,WA,98116,Sara Waisanen,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0136946,47.56541913,-122.40731445,"4224 BEACH DR SW
SEATTLE, WA 98116
(47.56541913, -122.40731445)"
001-0106175,Rental Property,Registration,5,5223,2020-05-19,2022-05-28,Active Registration,5223 22ND AVE NE,SEATTLE,WA,98105,Derrick Liu,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0106175,47.66715579,-122.30481706,"5223 22ND AVE NE
SEATTLE, WA 98105
(47.66715579, -122.30481706)"
001-0108524,Rental Property,Registration,1,,2015-07-14,2020-07-14,Active Registration,3408 SW HINDS ST,SEATTLE,WA,98126,Prestige Rental Management,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0108524,47.57308919,-122.37558684,"3408 SW HINDS ST
SEATTLE, WA 98126
(47.57308919, -122.37558684)"
001-0117777,Rental Property,Registration,1,,2016-03-07,2021-03-07,Active Registration,12328 B 14TH AVE NE,SEATTLE,WA,98125,Qian Yi,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0117777,47.71846226,-122.31357096,"12328 B 14TH AVE NE
SEATTLE, WA 98125
(47.71846226, -122.31357096)"
001-0117947,Rental Property,Registration,3,,2016-03-10,2021-03-10,Active Registration,1463 20TH AVE,SEATTLE,WA,98122,Lamar Mills Jr.,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0117947,47.61477991,-122.30660887,"1463 20TH AVE
SEATTLE, WA 98122
(47.61477991, -122.30660887)"
001-0106161,Rental Property,Registration,1,,2015-06-01,2020-06-01,Active Registration,7921 10TH AVE SW,SEATTLE,WA,98106,Barth & Associates,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0106161,47.53127631,-122.34846585,"7921 10TH AVE SW
SEATTLE, WA 98106
(47.53127631, -122.34846585)"
001-0133758,Rental Property,Registration,1,,2018-04-20,2023-04-20,Active Registration,5806 Roosevelt WAY NE,,,,Maple Leaf Property Management,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0133758,,,5806 Roosevelt WAY NE
001-0131242,Rental Property,Registration,3,,2017-03-28,2022-03-28,Active Registration,3012 NW 66TH ST,SEATTLE,WA,98117,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0131242,47.6768022,-122.39634567,"3012 NW 66TH ST
SEATTLE, WA 98117
(47.6768022, -122.39634567)"
001-0114423,Rental Property,Registration,1,,2020-12-02,2022-12-28,Active Registration,1506 TAYLOR AVE N,SEATTLE,WA,98109,JMW / Windermere Property Management,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0114423,47.63263431,-122.34569522,"1506 TAYLOR AVE N
SEATTLE, WA 98109
(47.63263431, -122.34569522)"
001-0109162,Rental Property,Registration,24,Hollywood Lofts,2020-08-05,2022-08-05,Active Registration,127 Broadway E,Seattle,WA,98102,Blanton Turner,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0109162,47.61958243,-122.32117667,"127 Broadway E
Seattle, WA 98102
(47.61958243, -122.32117667)"
001-0129826,Rental Property,Registration,1,,2016-12-31,2021-12-31,Active Registration,910 LENORA ST,SEATTLE,WA,98121,Michelle Czech,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0129826,47.61779309,-122.33673423,"910 LENORA ST
SEATTLE, WA 98121
(47.61779309, -122.33673423)"
001-0111117,Rental Property,Registration,1,,2020-09-11,2022-10-06,Active Registration,5101 KEYSTONE PL N,SEATTLE,WA,98103,Reid Yamamoto,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0111117,47.66591902,-122.33146221,"5101 KEYSTONE PL N
SEATTLE, WA 98103
(47.66591902, -122.33146221)"
001-0111872,Rental Property,Registration,1,Shannon Condomiuium,2020-12-02,2022-12-02,Active Registration,601 BELMONT AVE E,SEATTLE,WA,98102,Mats & Judith Scharin,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0111872,47.62464104,-122.32445393,"601 BELMONT AVE E
SEATTLE, WA 98102
(47.62464104, -122.32445393)"
001-0136643,Rental Property,Registration,2,,2019-07-10,2021-07-09,Active Registration,924 N 90TH ST,SEATTLE,WA,98103,JEREMY HAHN,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0136643,47.69437666,-122.34623772,"924 N 90TH ST
SEATTLE, WA 98103
(47.69437666, -122.34623772)"
001-0126158,Rental Property,Registration,1,,2016-09-19,2021-09-19,Active Registration,4334 S HOLDEN ST,SEATTLE,WA,98118,Roger Hsu,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0126158,47.53392762,-122.27720258,"4334 S HOLDEN ST
SEATTLE, WA 98118
(47.53392762, -122.27720258)"
001-0126039,Rental Property,Registration,1,,2016-09-15,2021-09-15,Active Registration,5029 46TH AVE SW,SEATTLE,WA,98136,Ilabell Bender,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0126039,47.5566524,-122.39165716,"5029 46TH AVE SW
SEATTLE, WA 98136
(47.5566524, -122.39165716)"
001-0115991,Rental Property,Registration,1,,2020-11-30,2023-01-06,Active Registration,3412 15TH AVE S,SEATTLE,WA,98144,Edward Shi,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0115991,47.57269812,-122.31315645,"3412 15TH AVE S
SEATTLE, WA 98144
(47.57269812, -122.31315645)"
001-0141023,Rental Property,Registration,2,,2020-11-30,2022-11-30,Active Registration,515 NW BRIGHT ST,SEATTLE,WA,98107,shuoyuan lin,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0141023,47.65966448,-122.36364873,"515 NW BRIGHT ST
SEATTLE, WA 98107
(47.65966448, -122.36364873)"
001-0127246,Rental Property,Registration,1,,2016-11-18,2021-11-18,Active Registration,6132 S KEPPLER ST,SEATTLE,WA,98118,VICKY MAR,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0127246,47.51694797,-122.25653272,"6132 S KEPPLER ST
SEATTLE, WA 98118
(47.51694797, -122.25653272)"
001-0120092,Rental Property,Registration,1,,2016-04-30,2021-04-30,Active Registration,1308 N 85TH ST,SEATTLE,WA,98103,AskMinka.com,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0120092,47.69089541,-122.34088478,"1308 N 85TH ST
SEATTLE, WA 98103
(47.69089541, -122.34088478)"
001-0117621,Rental Property,Registration,1,,2016-03-08,2021-03-08,Active Registration,13724 30TH AVE NE,SEATTLE,WA,98125,Atanacio & Erlinda Lambino,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0117621,47.72866896,-122.2961793,"13724 30TH AVE NE
SEATTLE, WA 98125
(47.72866896, -122.2961793)"
001-0139415,Rental Property,Registration,1,,2020-03-19,2022-03-19,Active Registration,2559 S GRAHAM ST,SEATTLE,WA,98108,Phillip Ng,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0139415,47.54612342,-122.29771241,"2559 S GRAHAM ST
SEATTLE, WA 98108
(47.54612342, -122.29771241)"
001-0121590,Rental Property,Registration,2,,2016-06-09,2021-06-09,Active Registration,625 15TH AVE E,SEATTLE,WA,98112,Leslie Rose,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0121590,47.62502553,-122.3129683,"625 15TH AVE E
SEATTLE, WA 98112
(47.62502553, -122.3129683)"
001-0138280,Rental Property,Registration,1,Myrtle House,2019-11-27,2021-11-27,Active Registration,4215 SW MYRTLE ST,SEATTLE,WA,98136,Garland Hall,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0138280,47.53983933,-122.38616827,"4215 SW MYRTLE ST
SEATTLE, WA 98136
(47.53983933, -122.38616827)"
001-0130617,Rental Property,Registration,1,Maple Leaf,2017-01-22,2022-01-22,Active Registration,8239 17TH AVE NE,SEATTLE,WA,98115,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0130617,47.68965707,-122.31038145,"8239 17TH AVE NE
SEATTLE, WA 98115
(47.68965707, -122.31038145)"
001-0137071,Rental Property,Registration,2,,2019-09-13,2021-09-13,Active Registration,815 Nob Hill AVE N,SEATTLE,WA,981092,Denise Seavitt,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0137071,47.62678145,-122.35037934,"815 Nob Hill AVE N
SEATTLE, WA 981092
(47.62678145, -122.35037934)"
001-0132760,Rental Property,Registration,1,Evanston,2017-11-12,2022-11-12,Active Registration,14355 Evanston AVE N,Seattle,WA,98133,Nima Ala,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0132760,47.73389012,-122.35205942,"14355 Evanston AVE N
Seattle, WA 98133
(47.73389012, -122.35205942)"
001-0101935,Rental Property,Registration,18,Century Apts,2019-08-08,2021-09-26,Active Registration,601 E DENNY WAY,SEATTLE,WA,98122,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0101935,47.61828877,-122.32394562,"601 E DENNY WAY
SEATTLE, WA 98122
(47.61828877, -122.32394562)"
001-0139706,Rental Property,Registration,1,Madrona SFR,2020-05-21,2022-05-21,Active Registration,1401 GRAND AVE,SEATTLE,WA,98122,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0139706,47.61243044,-122.28388453,"1401 GRAND AVE
SEATTLE, WA 98122
(47.61243044, -122.28388453)"
001-0133902,Rental Property,Registration,1,,2018-05-15,2023-05-15,Active Registration,2323 16th AVE S,,,,Anne Connell,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0133902,47.58213812,-122.31242199,"2323 16th AVE S
(47.58213812, -122.31242199)"
001-0100339,Rental Property,Registration,102,Metro on First,2019-07-03,2021-08-06,Active Registration,215 1ST AVE W,SEATTLE,WA,98119,Metro on First Apartments,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0100339,47.62013446,-122.35844559,"215 1ST AVE W
SEATTLE, WA 98119
(47.62013446, -122.35844559)"
001-0133793,Rental Property,Registration,1,Seattle Heights,2018-04-30,2023-04-30,Active Registration,2600 2ND AVE,SEATTLE,WA,98121,Vinay Kumar Venkatachalapathy,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0133793,47.61634038,-122.3489514,"2600 2ND AVE
SEATTLE, WA 98121
(47.61634038, -122.3489514)"
001-0119602,Rental Property,Registration,1,15 Prospect #A-101,2016-04-14,2021-04-14,Active Registration,12 WARD ST,SEATTLE,WA,98109,The Roanoke Group,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0119602,47.6282977,-122.35589245,"12 WARD ST
SEATTLE, WA 98109
(47.6282977, -122.35589245)"
001-0108800,Rental Property,Registration,1,,2020-07-21,2022-07-21,Active Registration,4312 NE 55TH ST,SEATTLE,WA,98105,David Jarrell,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0108800,47.66888227,-122.28150984,"4312 NE 55TH ST
SEATTLE, WA 98105
(47.66888227, -122.28150984)"
001-0129140,Rental Property,Registration,1,,2016-12-15,2021-12-15,Active Registration,4846 NE 85TH ST,SEATTLE,WA,98115,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0129140,47.69082202,-122.27499534,"4846 NE 85TH ST
SEATTLE, WA 98115
(47.69082202, -122.27499534)"
001-0120761,Rental Property,Registration,1,,2016-05-18,2021-05-18,Active Registration,8421 40TH AVE SW,SEATTLE,WA,98136,Julie Johnson,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0120761,47.5278441,-122.38316176,"8421 40TH AVE SW
SEATTLE, WA 98136
(47.5278441, -122.38316176)"
001-0139829,Rental Property,Registration,1,Ravenna Greenlake Condominiums,2020-06-11,2022-06-11,Active Registration,432 NE RAVENNA BLVD,SEATTLE,WA,98115,ROBERT BIRKBY,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0139829,47.67825585,-122.32378041,"432 NE RAVENNA BLVD
SEATTLE, WA 98115
(47.67825585, -122.32378041)"
001-0115092,Rental Property,Registration,1,McColley Benoff 722,2020-11-30,2022-12-24,Active Registration,2334 THORNDYKE AVE W,SEATTLE,WA,98199,Quorum Real Estate,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0115092,47.64003622,-122.386413,"2334 THORNDYKE AVE W
SEATTLE, WA 98199
(47.64003622, -122.386413)"
001-0107574,Rental Property,Registration,1,Leng Ngoc A,2020-06-25,2022-06-25,Active Registration,6744 15TH AVE SW,SEATTLE,WA,98106,A Leng,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0107574,47.54154158,-122.35347274,"6744 15TH AVE SW
SEATTLE, WA 98106
(47.54154158, -122.35347274)"
001-0124840,Rental Property,Registration,4,,2016-08-22,2021-08-22,Active Registration,1912 E YESLER WAY,SEATTLE,WA,98122,Edna Lockhart,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0124840,47.60189372,-122.30710717,"1912 E YESLER WAY
SEATTLE, WA 98122
(47.60189372, -122.30710717)"
001-0140354,Rental Property,Registration,1,,2020-08-18,2022-08-18,Active Registration,4127 42ND AVE SW,SEATTLE,WA,98116,Holy Rosary,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0140354,47.56566177,-122.38592595,"4127 42ND AVE SW
SEATTLE, WA 98116
(47.56566177, -122.38592595)"
001-0104945,Rental Property,Registration,1,,2020-03-31,2022-03-31,Active Registration,5516 ROOSEVELT WAY NE,SEATTLE,WA,98105,Tom Lee,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0104945,47.66907861,-122.31709616,"5516 ROOSEVELT WAY NE
SEATTLE, WA 98105
(47.66907861, -122.31709616)"
001-0139821,Rental Property,Registration,1,,2020-08-10,2022-08-10,Active Registration,2207 E Republican ST,SEATTLE,WA,98112,Doug May,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0139821,47.623038,-122.303148,"2207 E Republican ST
SEATTLE, WA 98112
(47.623038, -122.303148)"
001-0118543,Rental Property,Registration,1,Smith Kipnis,2016-03-19,2021-03-19,Active Registration,1523 18TH AVE,SEATTLE,WA,98122,Avenue One Residential,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0118543,47.6147281,-122.30910061,"1523 18TH AVE
SEATTLE, WA 98122
(47.6147281, -122.30910061)"
001-0120119,Rental Property,Registration,1,,2016-05-03,2021-05-03,Active Registration,13550 22ND AVE NE,SEATTLE,WA,98125,Davis Property Management,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0120119,47.72795397,-122.30542462,"13550 22ND AVE NE
SEATTLE, WA 98125
(47.72795397, -122.30542462)"
001-0116760,Rental Property,Registration,1,,2016-02-09,2021-02-09,Active Registration,11307 24TH AVE NE,SEATTLE,WA,98125,Mary Sue Brancato,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0116760,47.71066005,-122.30280307,"11307 24TH AVE NE
SEATTLE, WA 98125
(47.71066005, -122.30280307)"
001-0113887,Rental Property,Registration,3,,2020-12-02,2022-12-04,Active Registration,2433 NW 58TH ST,SEATTLE,WA,98107,Demetrios Geokezas,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0113887,47.67072336,-122.38909483,"2433 NW 58TH ST
SEATTLE, WA 98107
(47.67072336, -122.38909483)"
001-0115810,Rental Property,Registration,3,1501 Sturgus,2020-11-29,2022-12-31,Active Registration,1503 STURGUS AVE S,SEATTLE,WA,98144,Nina Velikin,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0115810,47.58984257,-122.31187492,"1503 STURGUS AVE S
SEATTLE, WA 98144
(47.58984257, -122.31187492)"
001-0110380,Rental Property,Registration,1,,2020-07-20,2022-09-08,Active Registration,6221 SW ADMIRAL WAY,SEATTLE,WA,98116,Dwellings,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0110380,47.57571242,-122.41317161,"6221 SW ADMIRAL WAY
SEATTLE, WA 98116
(47.57571242, -122.41317161)"
001-0139746,Rental Property,Registration,2,,2020-05-28,2022-05-28,Active Registration,300 NW 47TH ST,SEATTLE,WA,98107,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0139746,47.66308621,-122.36103731,"300 NW 47TH ST
SEATTLE, WA 98107
(47.66308621, -122.36103731)"
001-0117429,Rental Property,Registration,1,,2016-02-27,2021-02-27,Active Registration,1707 BOYLSTON AVE,SEATTLE,WA,98122,Jacek Dudziak,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0117429,47.6165693,-122.32380516,"1707 BOYLSTON AVE
SEATTLE, WA 98122
(47.6165693, -122.32380516)"
001-0126344,Rental Property,Registration,1,,2016-09-26,2021-09-26,Active Registration,3015 NW 95TH ST,SEATTLE,WA,98117,"Sunset Marine Properties, LLC",https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0126344,47.69761417,-122.39607651,"3015 NW 95TH ST
SEATTLE, WA 98117
(47.69761417, -122.39607651)"
001-0119899,Rental Property,Registration,1,,2016-04-14,2021-04-14,Active Registration,1916 E PINE ST,SEATTLE,WA,98122,John Chinworth/Johnnie Peterson,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0119899,47.61546319,-122.30653024,"1916 E PINE ST
SEATTLE, WA 98122
(47.61546319, -122.30653024)"
001-0110704,Rental Property,Registration,1,Ashworth,2020-07-29,2022-09-14,Active Registration,10734 ASHWORTH AVE N,SEATTLE,WA,98133,Ione Fine,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0110704,47.70784911,-122.33895565,"10734 ASHWORTH AVE N
SEATTLE, WA 98133
(47.70784911, -122.33895565)"
001-0123199,Rental Property,Registration,4,North 50th Apartments,2016-06-29,2021-06-29,Active Registration,1925 N 50TH ST,SEATTLE,WA,98103,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0123199,47.66478781,-122.33400862,"1925 N 50TH ST
SEATTLE, WA 98103
(47.66478781, -122.33400862)"
001-0118492,Rental Property,Registration,1,,2016-03-22,2021-03-22,Active Registration,564 LEE ST,SEATTLE,WA,98109,Andrew Dempsey,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0118492,47.63160361,-122.34553407,"564 LEE ST
SEATTLE, WA 98109
(47.63160361, -122.34553407)"
001-0132825,Rental Property,Registration,1,,2017-11-16,2022-11-16,Active Registration,8559 INTERLAKE AVE N,SEATTLE,WA,98103,Qing Li,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0132825,47.69220285,-122.34044651,"8559 INTERLAKE AVE N
SEATTLE, WA 98103
(47.69220285, -122.34044651)"
001-0123014,Rental Property,Registration,1,,2016-08-11,2021-08-11,Active Registration,2648 S MORGAN ST,SEATTLE,WA,98108,Tracy Minick,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0123014,47.54467469,-122.29770615,"2648 S MORGAN ST
SEATTLE, WA 98108
(47.54467469, -122.29770615)"
001-0126505,Rental Property,Registration,1,,2019-10-15,2021-11-08,Active Registration,9412 RENTON AVE S,SEATTLE,WA,98118,JENNY CHAN-FANG,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0126505,47.51791803,-122.27054816,"9412 RENTON AVE S
SEATTLE, WA 98118
(47.51791803, -122.27054816)"
001-0136128,Rental Property,Registration,1,concord,2019-05-10,2021-05-10,Active Registration,2929 1st AVE,,,,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001-0136128,47.61733149,-122.35377814,"2929 1st AVE
(47.61733149, -122.35377814)"
