TREE_ID,CIVIC_NUMBER,STD_STREET,GENUS_NAME,SPECIES_NAME,CULTIVAR_NAME,COMMON_NAME,ASSIGNED,ROOT_BARRIER,PLANT_AREA,ON_STREET_BLOCK,ON_STREET,NEIGHBOURHOOD_NAME,STREET_SIDE_NAME,HEIGHT_RANGE_ID,DIAMETER,CURB,DATE_PLANTED,Geom
220664,3110,NANAIMO ST,POPULUS,TRICHOCARPA,,BLACK COTTONWOOD,N,N,N,2400,E 15TH AV,RENFREW-COLLINGWOOD,EVEN,5,30.0,N,,"{'type': 'Point', 'coordinates': [-123.05593, 49.256194]}"
220684,2600,QUEBEC ST,CARPINUS,BETULUS,FASTIGIATA,PYRAMIDAL EUROPEAN HORNBEAM,N,N,7,0,E 10TH AV,MOUNT PLEASANT,EVEN,1,3.0,Y,2006-11-05,
220697,1188,BALFOUR AV,ACER,SPECIES,,MAPLE SPECIES,N,N,L,1100,BALFOUR AV,SHAUGHNESSY,EVEN,4,38.0,N,,"{'type': 'Point', 'coordinates': [-123.131289, 49.251399]}"
220705,456,E 51ST AV,FAGUS,SYLVATICA,,EUROPEAN BEECH,Y,Y,6,400,E 51ST AV,SUNSET,EVEN,1,8.0,Y,2006-11-06,"{'type': 'Point', 'coordinates': [-123.095549, 49.223592]}"
220707,734,E 53RD AV,PARROTIA,PERSICA,VANESSA,VANESSA PERSIAN IRONWOOD,N,N,4,700,E 53RD AV,SUNSET,EVEN,1,3.0,Y,2008-11-14,"{'type': 'Point', 'coordinates': [-123.089558, 49.221914]}"
220714,5537,KILLARNEY ST,CARPINUS,BETULUS,FASTIGIATA,PYRAMIDAL EUROPEAN HORNBEAM,N,Y,4,5500,KILLARNEY ST,RENFREW-COLLINGWOOD,ODD,1,6.0,Y,2007-03-22,"{'type': 'Point', 'coordinates': [-123.045997, 49.234409]}"
220719,1893,SPYGLASS PLACE,ACER,FREEMANI   X,AUTUMN BLAZE,AUTUMN BLAZE RED MAPLE,N,Y,C,1800,SPYGLASS PLACE,FAIRVIEW,ODD,1,8.0,Y,2006-11-16,"{'type': 'Point', 'coordinates': [-123.115362, 49.268269]}"
220721,1893,SPYGLASS PLACE,ACER,FREEMANI   X,AUTUMN BLAZE,AUTUMN BLAZE RED MAPLE,N,Y,C,1800,SPYGLASS PLACE,FAIRVIEW,ODD,1,5.0,Y,2006-11-16,"{'type': 'Point', 'coordinates': [-123.115349, 49.268554]}"
220722,1893,SPYGLASS PLACE,ACER,FREEMANI   X,AUTUMN BLAZE,AUTUMN BLAZE RED MAPLE,N,Y,C,1800,SPYGLASS PLACE,FAIRVIEW,ODD,1,8.0,Y,2006-11-16,"{'type': 'Point', 'coordinates': [-123.115346, 49.268697]}"
220729,3688,KINGSWAY,PYRUS,CALLERYANA,CHANTICLEER,CHANTICLEER PEAR,Y,Y,C,3600,KINGSWAY,KILLARNEY,EVEN,1,3.0,Y,2006-11-16,"{'type': 'Point', 'coordinates': [-123.024275, 49.232164]}"
220732,3665,KINGSWAY,PYRUS,CALLERYANA,CHANTICLEER,CHANTICLEER PEAR,N,Y,C,3600,KINGSWAY,RENFREW-COLLINGWOOD,ODD,1,3.0,Y,2006-11-16,"{'type': 'Point', 'coordinates': [-123.023883, 49.232414]}"
220735,1394,ROBSON ST,ACER,TRUNCATUM,PACIFIC SUNSET,PACIFIC SUNSET MAPLE,N,Y,C,1300,ROBSON ST,WEST END,EVEN,2,7.5,Y,2006-11-10,"{'type': 'Point', 'coordinates': [-123.129835, 49.287761]}"
220742,1702,ROBSON ST,ACER,TRUNCATUM,PACIFIC SUNSET,PACIFIC SUNSET MAPLE,N,Y,C,1700,ROBSON ST,WEST END,EVEN,1,9.5,Y,2006-11-10,"{'type': 'Point', 'coordinates': [-123.134099, 49.290522]}"
220743,1710,ROBSON ST,ACER,FREEMANI   X,AUTUMN BLAZE,AUTUMN BLAZE RED MAPLE,N,Y,C,1700,ROBSON ST,WEST END,EVEN,1,9.0,Y,2006-11-10,"{'type': 'Point', 'coordinates': [-123.134178, 49.290575]}"
220744,1716,ROBSON ST,ACER,FREEMANI   X,AUTUMN BLAZE,AUTUMN BLAZE RED MAPLE,N,Y,C,1700,ROBSON ST,WEST END,EVEN,1,3.0,Y,2006-11-10,"{'type': 'Point', 'coordinates': [-123.134268, 49.290633]}"
220745,1760,ROBSON ST,ACER,FREEMANI   X,AUTUMN BLAZE,AUTUMN BLAZE RED MAPLE,Y,Y,C,1700,ROBSON ST,WEST END,EVEN,1,3.0,Y,2006-11-10,
220749,1716,ROBSON ST,ACER,FREEMANI   X,AUTUMN BLAZE,AUTUMN BLAZE RED MAPLE,N,Y,C,1700,ROBSON ST,WEST END,EVEN,1,3.0,Y,2006-11-10,"{'type': 'Point', 'coordinates': [-123.134344, 49.290683]}"
220752,4770,MAIN ST,PARROTIA,PERSICA,VANESSA,VANESSA PERSIAN IRONWOOD,N,Y,C,4700,MAIN ST,RILEY PARK,EVEN,1,4.5,Y,2006-11-12,
220754,1380,E BROADWAY,ACER,FREEMANI   X,AUTUMN BLAZE,AUTUMN BLAZE RED MAPLE,Y,Y,C,1300,E BROADWAY,KENSINGTON-CEDAR COTTAGE,EVEN,1,5.0,Y,2006-11-09,"{'type': 'Point', 'coordinates': [-123.075654, 49.262264]}"
220755,1380,E BROADWAY,ACER,FREEMANI   X,AUTUMN BLAZE,AUTUMN BLAZE RED MAPLE,Y,Y,C,1300,E BROADWAY,KENSINGTON-CEDAR COTTAGE,EVEN,1,6.5,Y,2006-11-09,"{'type': 'Point', 'coordinates': [-123.07581, 49.262264]}"
220756,1402,E BROADWAY,ACER,FREEMANI   X,AUTUMN BLAZE,AUTUMN BLAZE RED MAPLE,Y,Y,C,1400,E BROADWAY,KENSINGTON-CEDAR COTTAGE,EVEN,1,8.0,Y,2006-11-09,"{'type': 'Point', 'coordinates': [-123.075278, 49.262264]}"
220759,586,GRANVILLE ST,ACER,FREEMANI   X,SCARLET SENTINEL,FREEMAN'S S.S. MAPLE,N,N,C,600,DUNSMUIR ST,DOWNTOWN,EVEN,1,3.0,Y,2006-11-15,"{'type': 'Point', 'coordinates': [-123.116202, 49.283563]}"
220763,6188,MAIN ST,GLEDITSIA,TRIACANTHOS,SUNBURST,SUNBURST HONEYLOCUST,N,N,14,200,E 46TH AV,SUNSET,ODD,1,3.0,Y,2006-11-15,"{'type': 'Point', 'coordinates': [-123.101308, 49.228514]}"
220764,6162,MAIN ST,GLEDITSIA,TRIACANTHOS,SUNBURST,SUNBURST HONEYLOCUST,N,N,8,6100,MAIN ST,SUNSET,EVEN,1,4.0,Y,2006-11-14,"{'type': 'Point', 'coordinates': [-123.101405, 49.228783]}"
220767,6215,MAIN ST,GLEDITSIA,TRIACANTHOS,SUNBURST,SUNBURST HONEYLOCUST,N,Y,C,6200,MAIN ST,SUNSET,ODD,2,7.0,Y,2006-11-14,"{'type': 'Point', 'coordinates': [-123.101654, 49.228244]}"
220774,1859,SPYGLASS PLACE,ACER,FREEMANI   X,AUTUMN BLAZE,AUTUMN BLAZE RED MAPLE,N,Y,C,1800,SPYGLASS PLACE,FAIRVIEW,ODD,3,13.0,Y,2006-11-15,
220775,1869,SPYGLASS PLACE,ACER,FREEMANI   X,AUTUMN BLAZE,AUTUMN BLAZE RED MAPLE,N,Y,C,1800,SPYGLASS PLACE,FAIRVIEW,ODD,4,11.0,Y,2006-11-15,"{'type': 'Point', 'coordinates': [-123.115305, 49.269458]}"
220776,596,E 62ND AV,CRATAEGUS,LAVALLEI  X,,LAVALLEI HYBRID HAWTHORN,N,Y,8,500,E 62ND AV,SUNSET,EVEN,1,3.0,Y,2007-03-09,"{'type': 'Point', 'coordinates': [-123.093167, 49.21415]}"
220777,649,E 62ND AV,PRUNUS,CERASIFERA,NIGRA,NIGHT PURPLE LEAF PLUM,N,Y,8,600,E 62ND AV,SUNSET,ODD,1,3.5,Y,2007-04-23,"{'type': 'Point', 'coordinates': [-123.092082, 49.214231]}"
220787,1869,SPYGLASS PLACE,ACER,FREEMANI   X,AUTUMN BLAZE,AUTUMN BLAZE RED MAPLE,N,Y,C,1800,SPYGLASS PLACE,FAIRVIEW,ODD,4,9.0,Y,2006-11-15,"{'type': 'Point', 'coordinates': [-123.115324, 49.26915]}"
220793,3510,MAIN ST,FAGUS,SYLVATICA,DAWYCKII GOLD,GOLDEN DAWYCK BEECH,N,Y,5,200,E 19TH AV,RILEY PARK,EVEN,1,4.0,Y,2006-11-21,"{'type': 'Point', 'coordinates': [-123.100626, 49.253839]}"
220795,6894,ARBUTUS ST,MALUS,ZUMI,CALOCARPA,REDBUD CRABAPPLE,N,N,11,6800,ARBUTUS ST,KERRISDALE,EVEN,1,5.0,Y,2006-11-20,"{'type': 'Point', 'coordinates': [-123.155222, 49.222981]}"
220805,2975,E 42ND AV,PRUNUS,SALICINA,PURPLE HAZE,PURPLE HAZE JAPANESE PLUM,N,N,8,2900,E 42ND AV,KILLARNEY,ODD,1,3.0,Y,2012-02-16,"{'type': 'Point', 'coordinates': [-123.043736, 49.232069]}"
220806,3150,CARNARVON ST,ACER,FREEMANI   X,SCARLET SENTINEL,FREEMAN'S S.S. MAPLE,N,Y,8,3100,CARNARVON ST,KITSILANO,EVEN,1,3.0,Y,2006-11-20,"{'type': 'Point', 'coordinates': [-123.17218, 49.25836]}"
220808,3168,CARNARVON ST,ACER,FREEMANI   X,SCARLET SENTINEL,FREEMAN'S S.S. MAPLE,N,Y,8,3100,CARNARVON ST,KITSILANO,EVEN,3,11.0,Y,2006-11-17,"{'type': 'Point', 'coordinates': [-123.17219, 49.25811]}"
220810,3004,W 15TH AV,ACER,FREEMANI   X,SCARLET SENTINEL,FREEMAN'S S.S. MAPLE,N,N,N,3100,CARNARVON ST,KITSILANO,ODD,2,7.0,Y,2006-11-20,"{'type': 'Point', 'coordinates': [-123.17232, 49.25861]}"
220811,3168,CARNARVON ST,ACER,FREEMANI   X,SCARLET SENTINEL,FREEMAN'S S.S. MAPLE,N,Y,8,3100,CARNARVON ST,KITSILANO,EVEN,3,9.0,Y,2006-11-17,"{'type': 'Point', 'coordinates': [-123.17219, 49.25802]}"
220812,3168,CARNARVON ST,ACER,FREEMANI   X,SCARLET SENTINEL,FREEMAN'S S.S. MAPLE,N,Y,8,3100,CARNARVON ST,KITSILANO,EVEN,3,10.0,Y,2006-11-17,"{'type': 'Point', 'coordinates': [-123.17219, 49.25794]}"
220813,6623,MAIN ST,PYRUS,CALLERYANA,CHANTICLEER,CHANTICLEER PEAR,N,Y,C,6600,MAIN ST,SUNSET,ODD,1,4.0,Y,2006-11-07,"{'type': 'Point', 'coordinates': [-123.101815, 49.224464]}"
220815,6649,MAIN ST,PYRUS,CALLERYANA,CHANTICLEER,CHANTICLEER PEAR,N,Y,C,6600,MAIN ST,SUNSET,ODD,1,4.5,Y,2006-11-07,"{'type': 'Point', 'coordinates': [-123.101816, 49.22425]}"
220816,6657,MAIN ST,PYRUS,CALLERYANA,CHANTICLEER,CHANTICLEER PEAR,N,Y,C,6600,MAIN ST,SUNSET,ODD,1,4.0,Y,2006-11-07,"{'type': 'Point', 'coordinates': [-123.101824, 49.224156]}"
220817,6669,MAIN ST,PYRUS,CALLERYANA,CHANTICLEER,CHANTICLEER PEAR,N,Y,C,6600,MAIN ST,SUNSET,ODD,1,4.25,Y,2006-11-07,"{'type': 'Point', 'coordinates': [-123.101827, 49.224064]}"
220819,6679,MAIN ST,PYRUS,CALLERYANA,CHANTICLEER,CHANTICLEER PEAR,N,Y,C,6600,MAIN ST,SUNSET,ODD,1,5.0,Y,2006-11-07,"{'type': 'Point', 'coordinates': [-123.101834, 49.223944]}"
220820,1495,KINGSWAY,ACER,RUBRUM,BOWHALL,BOWHALL RED MAPLE,N,Y,C,1400,KINGSWAY,KENSINGTON-CEDAR COTTAGE,ODD,1,4.5,Y,2006-11-24,"{'type': 'Point', 'coordinates': [-123.073637, 49.249211]}"
220822,7511,MAIN ST,ACER,CAPPADOCICUM,,CAUCASIAN MAPLE,N,Y,C,7500,MAIN ST,SUNSET,ODD,2,10.0,Y,2006-11-08,"{'type': 'Point', 'coordinates': [-123.102098, 49.216572]}"
220830,2589,E 12TH AV,CRATAEGUS,LAVALLEI  X,,LAVALLEI HYBRID HAWTHORN,N,N,N,2700,PENTICTON ST,RENFREW-COLLINGWOOD,ODD,1,1.5,Y,2006-11-21,"{'type': 'Point', 'coordinates': [-123.053088, 49.259431]}"
220831,2588,E 11TH AV,CRATAEGUS,LAVALLEI  X,,LAVALLEI HYBRID HAWTHORN,N,N,N,2700,PENTICTON ST,RENFREW-COLLINGWOOD,ODD,1,3.0,Y,2006-11-21,"{'type': 'Point', 'coordinates': [-123.053091, 49.259822]}"
220833,2275,NAPIER ST,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,Y,7,2200,NAPIER ST,GRANDVIEW-WOODLAND,ODD,1,10.0,Y,2006-11-22,"{'type': 'Point', 'coordinates': [-123.05828, 49.274811]}"
220835,3280,ROSEMONT DRIVE,ACER,PLATANOIDES,EMERALD QUEEN,EMERALD QUEEN NORWAY MAPLE,N,Y,4,3200,ROSEMONT DRIVE,KILLARNEY,EVEN,1,5.0,Y,2006-11-20,"{'type': 'Point', 'coordinates': [-123.03732, 49.215486]}"
220836,3220,ROSEMONT DRIVE,ACER,PLATANOIDES,EMERALD QUEEN,EMERALD QUEEN NORWAY MAPLE,N,Y,4,3200,ROSEMONT DRIVE,KILLARNEY,EVEN,2,5.0,Y,2006-11-20,"{'type': 'Point', 'coordinates': [-123.038165, 49.215453]}"
220837,3280,ROSEMONT DRIVE,ACER,PLATANOIDES,EMERALD QUEEN,EMERALD QUEEN NORWAY MAPLE,N,Y,4,3200,ROSEMONT DRIVE,KILLARNEY,EVEN,1,5.5,Y,2006-11-20,"{'type': 'Point', 'coordinates': [-123.037441, 49.215472]}"
220842,3330,ROSEMONT DRIVE,ACER,PLATANOIDES,EMERALD QUEEN,EMERALD QUEEN NORWAY MAPLE,N,Y,4,3300,ROSEMONT DRIVE,KILLARNEY,EVEN,1,4.5,Y,2006-11-20,"{'type': 'Point', 'coordinates': [-123.036398, 49.215642]}"
220844,3350,ROSEMONT DRIVE,ACER,PLATANOIDES,EMERALD QUEEN,EMERALD QUEEN NORWAY MAPLE,N,Y,4,3300,ROSEMONT DRIVE,KILLARNEY,EVEN,1,4.5,Y,2006-11-21,"{'type': 'Point', 'coordinates': [-123.035664, 49.215886]}"
220848,3370,ROSEMONT DRIVE,ACER,PLATANOIDES,EMERALD QUEEN,EMERALD QUEEN NORWAY MAPLE,N,Y,4,3300,ROSEMONT DRIVE,KILLARNEY,EVEN,1,4.0,Y,2006-11-21,"{'type': 'Point', 'coordinates': [-123.035127, 49.21615]}"
220851,7385,INVERNESS ST,PRUNUS,CERASIFERA,NIGRA,NIGHT PURPLE LEAF PLUM,N,Y,8,7300,INVERNESS ST,SUNSET,ODD,1,3.0,Y,2007-04-19,"{'type': 'Point', 'coordinates': [-123.08015, 49.217364]}"
220858,3645,RUPERT ST,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,,3600,RUPERT ST,RENFREW-COLLINGWOOD,MED,1,2.5,Y,2006-11-17,"{'type': 'Point', 'coordinates': [-123.033799, 49.251836]}"
220865,1495,W 11TH AV,NYSSA,SYLVATICA,,BLACK TUPELO,N,N,7,1400,W 11TH AV,FAIRVIEW,ODD,2,3.0,Y,2006-11-22,"{'type': 'Point', 'coordinates': [-123.138157, 49.261756]}"
220866,1495,W 11TH AV,NYSSA,SYLVATICA,,BLACK TUPELO,N,N,7,1400,W 11TH AV,FAIRVIEW,ODD,2,3.0,Y,2006-11-22,"{'type': 'Point', 'coordinates': [-123.13801, 49.261753]}"
220870,3087,OAK ST,ACER,RUBRUM,,RED MAPLE,N,N,15,3000,OAK ST,FAIRVIEW,ODD,2,3.0,Y,2006-11-23,"{'type': 'Point', 'coordinates': [-123.126947, 49.258431]}"
220871,3087,OAK ST,ACER,RUBRUM,,RED MAPLE,N,N,16,3000,OAK ST,FAIRVIEW,ODD,2,3.0,Y,2006-11-23,"{'type': 'Point', 'coordinates': [-123.126948, 49.258392]}"
220873,3099,OAK ST,QUERCUS,RUBRA,,RED OAK,N,N,7,1000,W 15TH AV,FAIRVIEW,ODD,3,3.0,Y,2006-11-23,
220874,638,W 6TH AV,SYRINGA,RETICULATA,IVORY SILK,TREE LILAC,N,N,4,600,W 6TH AV,FAIRVIEW,EVEN,1,3.0,Y,2006-11-23,"{'type': 'Point', 'coordinates': [-123.117628, 49.265783]}"
220875,638,W 6TH AV,SYRINGA,RETICULATA,IVORY SILK,TREE LILAC,N,N,4,600,W 6TH AV,FAIRVIEW,EVEN,1,3.0,Y,2006-11-23,"{'type': 'Point', 'coordinates': [-123.117689, 49.265783]}"
220878,638,W 6TH AV,SYRINGA,RETICULATA,IVORY SILK,TREE LILAC,N,N,4,600,W 6TH AV,FAIRVIEW,EVEN,1,3.0,Y,2006-11-23,"{'type': 'Point', 'coordinates': [-123.117932, 49.265789]}"
220879,638,W 6TH AV,SYRINGA,RETICULATA,IVORY SILK,TREE LILAC,N,N,4,600,W 6TH AV,FAIRVIEW,EVEN,1,3.0,Y,2006-11-23,"{'type': 'Point', 'coordinates': [-123.117994, 49.265789]}"
220880,638,W 6TH AV,SYRINGA,RETICULATA,IVORY SILK,TREE LILAC,N,N,4,600,W 6TH AV,FAIRVIEW,EVEN,1,3.0,Y,2006-11-23,"{'type': 'Point', 'coordinates': [-123.118059, 49.265792]}"
220882,638,W 6TH AV,SYRINGA,RETICULATA,IVORY SILK,TREE LILAC,N,N,4,600,W 6TH AV,FAIRVIEW,EVEN,1,3.0,Y,2006-11-23,"{'type': 'Point', 'coordinates': [-123.118164, 49.265792]}"
220884,2207,ASH ST,SYRINGA,RETICULATA,IVORY SILK,TREE LILAC,N,N,3,2200,ASH ST,FAIRVIEW,ODD,1,4.0,Y,2006-11-23,"{'type': 'Point', 'coordinates': [-123.117506, 49.265669]}"
220888,684,W 6TH AV,SYRINGA,RETICULATA,IVORY SILK,TREE LILAC,N,N,4,600,W 6TH AV,FAIRVIEW,EVEN,1,3.0,Y,2006-11-23,"{'type': 'Point', 'coordinates': [-123.119127, 49.265808]}"
220898,2635,PRINCE EDWARD ST,STYRAX,JAPONICA,,JAPANESE SNOWBELL,N,N,4,2600,PRINCE EDWARD ST,MOUNT PLEASANT,ODD,1,4.0,Y,2006-11-23,
220906,1312,E 60TH AV,PRUNUS,CERASIFERA,NIGRA,NIGHT PURPLE LEAF PLUM,N,N,8,1300,E 60TH AV,SUNSET,EVEN,2,7.0,Y,2008-01-25,"{'type': 'Point', 'coordinates': [-123.079616, 49.215478]}"
220910,390,E 64TH AV,ACER,TRUNCATUM,PACIFIC SUNSET,PACIFIC SUNSET MAPLE,N,Y,10,300,E 64TH AV,SUNSET,EVEN,1,3.0,Y,2007-04-23,"{'type': 'Point', 'coordinates': [-123.098151, 49.212519]}"
220911,3364,W 37TH AV,ROBINIA,PSEUDOACACIA,,BLACK LOCUST,N,N,B,3300,W 37TH AV,DUNBAR-SOUTHLANDS,EVEN,5,26.0,Y,,"{'type': 'Point', 'coordinates': [-123.17978, 49.23847]}"
220912,3364,W 37TH AV,ROBINIA,PSEUDOACACIA,,BLACK LOCUST,N,N,B,3300,W 37TH AV,DUNBAR-SOUTHLANDS,EVEN,6,19.0,Y,,"{'type': 'Point', 'coordinates': [-123.1798, 49.23847]}"
220913,3364,W 37TH AV,ROBINIA,PSEUDOACACIA,,BLACK LOCUST,N,N,B,3300,W 37TH AV,DUNBAR-SOUTHLANDS,EVEN,6,21.0,Y,,"{'type': 'Point', 'coordinates': [-123.1798, 49.23847]}"
220914,741,E 58TH AV,PRUNUS,CERASIFERA,NIGRA,NIGHT PURPLE LEAF PLUM,N,N,6,700,E 58TH AV,SUNSET,ODD,1,3.0,Y,2012-02-06,"{'type': 'Point', 'coordinates': [-123.089534, 49.21743]}"
220937,3357,W 35TH AV,CARPINUS,BETULUS,FASTIGIATA,PYRAMIDAL EUROPEAN HORNBEAM,N,N,3,3300,W 35TH AV,DUNBAR-SOUTHLANDS,ODD,1,3.0,Y,2018-02-14,
220942,4787,DRUMMOND DRIVE,AESCULUS,HIPPOCASTANUM,,COMMON HORSECHESTNUT,N,N,N,4700,DRUMMOND DRIVE,WEST POINT GREY,ODD,5,30.0,N,,"{'type': 'Point', 'coordinates': [-123.2198, 49.27386]}"
220956,785,SE MARINE DRIVE,SORBUS,ARIA,LUTESCENS,GOLDEN WHITEBEAM,N,Y,B,700,SE MARINE DRIVE,SUNSET,ODD,1,3.0,Y,2007-04-27,"{'type': 'Point', 'coordinates': [-123.088699, 49.211167]}"
220965,4288,BALACLAVA ST,PRUNUS,CERASIFERA,NIGRA,NIGHT PURPLE LEAF PLUM,N,N,12,4200,BALACLAVA ST,DUNBAR-SOUTHLANDS,EVEN,1,3.0,Y,2008-04-29,"{'type': 'Point', 'coordinates': [-123.17563, 49.24841]}"
220966,4288,BALACLAVA ST,PRUNUS,CERASIFERA,NIGRA,NIGHT PURPLE LEAF PLUM,N,N,12,4200,BALACLAVA ST,DUNBAR-SOUTHLANDS,EVEN,1,3.0,Y,2008-04-29,"{'type': 'Point', 'coordinates': [-123.17562, 49.2483]}"
220975,3407,W 36TH AV,FAGUS,SYLVATICA,ASPLENIFOLIA,FERNLEAF BEECH,N,N,12,3400,W 36TH AV,DUNBAR-SOUTHLANDS,ODD,2,4.0,Y,2008-04-11,"{'type': 'Point', 'coordinates': [-123.18047, 49.23956]}"
220984,2293,E 2ND AV,THUJA,PLICATA,,WESTERN RED CEDAR,N,N,N,1700,GARDEN DRIVE,GRANDVIEW-WOODLAND,ODD,3,15.0,Y,,"{'type': 'Point', 'coordinates': [-123.058158, 49.268942]}"
220989,4318,W 13TH AV,ZELKOVA,SERRATA,VILLAGE GREEN,VILLAGE GREEN ZELKOVA,N,N,13,4300,W 13TH AV,WEST POINT GREY,EVEN,1,3.0,Y,2009-01-23,"{'type': 'Point', 'coordinates': [-123.2037, 49.26096]}"
220992,1310,W 70TH AV,CHAMAECYPARIS,LAWSONIANA,,LAWSON CYPRESS/PORT ORFORD CED,N,N,B,8600,HUDSON ST,MARPOLE,ODD,4,36.0,Y,,"{'type': 'Point', 'coordinates': [-123.134763, 49.208431]}"
220997,3788,CARNARVON ST,THUJA,PLICATA,,WESTERN RED CEDAR,N,N,N,3700,CARNARVON ST,ARBUTUS-RIDGE,EVEN,4,25.0,N,,"{'type': 'Point', 'coordinates': [-123.172789, 49.252947]}"
220999,4820,SOPHIA ST,CRATAEGUS,MORDENSIS,TOBA,TOBA HAWTHORN,N,N,N,4800,SOPHIA ST,RILEY PARK,EVEN,1,3.5,Y,2007-04-13,"{'type': 'Point', 'coordinates': [-123.098675, 49.241736]}"
221001,1935,W 1ST AV,PINUS,SYLVESTRIS,,SCOTCH PINE,N,N,B,1900,W 1ST AV,KITSILANO,ODD,3,13.0,Y,,"{'type': 'Point', 'coordinates': [-123.149035, 49.270794]}"
221006,3491,W 31ST AV,BETULA,PENDULA,,EUROPEAN WHITE BIRCH,N,N,10,3400,W 31ST AV,DUNBAR-SOUTHLANDS,ODD,5,19.0,Y,,
221010,4716,HUDSON ST,ACER,GRISEUM,,PAPERBARK MAPLE,N,N,10,4700,HUDSON ST,SHAUGHNESSY,EVEN,1,3.0,Y,2008-03-31,"{'type': 'Point', 'coordinates': [-123.135099, 49.243183]}"
221021,4261,CAMBIE ST,PRUNUS,SERRULATA,SNOW GOOSE,SNOW GOOSE CHERRY,N,N,35,4200,CAMBIE ST,SOUTH CAMBIE,MED,1,3.0,Y,2009-11-13,"{'type': 'Point', 'coordinates': [-123.115401, 49.247331]}"
221024,596,W 64TH AV,FRAXINUS,PENNSYLVANICA,PATMORE,PATMORE ASH,N,N,3,500,W 64TH AV,MARPOLE,EVEN,4,10.0,Y,,"{'type': 'Point', 'coordinates': [-123.119666, 49.212319]}"
221026,3890,OSLER ST,ACER,CAPPADOCICUM,,CAUCASIAN MAPLE,N,Y,6,1000,LAURIER AV,SHAUGHNESSY,ODD,1,3.0,Y,2008-04-15,"{'type': 'Point', 'coordinates': [-123.129291, 49.250732]}"
221034,803,DRAKE ST,CHAMAECYPARIS,LAWSONIANA,,LAWSON CYPRESS/PORT ORFORD CED,N,N,B,1200,HOWE ST,DOWNTOWN,ODD,4,10.0,Y,,
221035,803,DRAKE ST,CHAMAECYPARIS,LAWSONIANA,,LAWSON CYPRESS/PORT ORFORD CED,N,N,B,1200,HOWE ST,DOWNTOWN,ODD,4,12.0,Y,,
221038,3057,CHARLES ST,LIQUIDAMBAR,STYRACIFLUA,WORPLESDON,WORPLESDON SWEETGUM,N,Y,5,1200,LE ROI ST,HASTINGS-SUNRISE,EVEN,3,11.0,Y,2007-03-08,"{'type': 'Point', 'coordinates': [-123.040073, 49.273694]}"
221040,3049,CHARLES ST,LIQUIDAMBAR,STYRACIFLUA,WORPLESDON,WORPLESDON SWEETGUM,N,Y,7,1200,LE ROI ST,HASTINGS-SUNRISE,ODD,1,3.25,Y,2007-03-08,"{'type': 'Point', 'coordinates': [-123.040234, 49.27365]}"
221041,4213,MAIN ST,PARROTIA,PERSICA,INGES RUBY VASE,INGES RUBY VASE IRONWOOD,N,Y,C,4200,MAIN ST,RILEY PARK,ODD,3,6.5,Y,2007-01-10,"{'type': 'Point', 'coordinates': [-123.101267, 49.247733]}"
221042,4265,MAIN ST,PARROTIA,PERSICA,INGES RUBY VASE,INGES RUBY VASE IRONWOOD,N,Y,C,4200,MAIN ST,RILEY PARK,ODD,3,7.0,Y,2007-01-10,"{'type': 'Point', 'coordinates': [-123.101276, 49.247578]}"
221044,4305,MAIN ST,PARROTIA,PERSICA,INGES RUBY VASE,INGES RUBY VASE IRONWOOD,N,Y,C,4300,MAIN ST,RILEY PARK,ODD,3,6.0,Y,2007-01-10,"{'type': 'Point', 'coordinates': [-123.101322, 49.247069]}"
221051,1209,E BROADWAY,ACER,FREEMANI   X,SCARLET SENTINEL,FREEMAN'S S.S. MAPLE,N,N,,1200,E BROADWAY,MOUNT PLEASANT,MED,2,2.0,Y,2007-01-04,"{'type': 'Point', 'coordinates': [-123.078781, 49.262392]}"
221056,1361,E BROADWAY,ACER,FREEMANI   X,SCARLET SENTINEL,FREEMAN'S S.S. MAPLE,N,N,,1300,E BROADWAY,GRANDVIEW-WOODLAND,MED,2,2.0,Y,2007-01-08,"{'type': 'Point', 'coordinates': [-123.076316, 49.262369]}"
221058,6692,MAIN ST,PYRUS,CALLERYANA,CHANTICLEER,CHANTICLEER PEAR,N,Y,C,6600,MAIN ST,SUNSET,EVEN,2,4.0,Y,2007-01-08,"{'type': 'Point', 'coordinates': [-123.101551, 49.223933]}"
221063,2254,E BROADWAY,ACER,PLATANOIDES,EMERALD QUEEN,EMERALD QUEEN NORWAY MAPLE,N,Y,5,2200,E BROADWAY,KENSINGTON-CEDAR COTTAGE,EVEN,1,3.5,Y,2007-01-05,"{'type': 'Point', 'coordinates': [-123.059036, 49.262147]}"
221066,2286,E BROADWAY,ACER,PLATANOIDES,EMERALD QUEEN,EMERALD QUEEN NORWAY MAPLE,N,Y,3,2200,E BROADWAY,KENSINGTON-CEDAR COTTAGE,EVEN,2,3.25,Y,2007-01-08,"{'type': 'Point', 'coordinates': [-123.058471, 49.262136]}"
221067,1091,W 64TH AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,Y,10,7900,OSLER ST,MARPOLE,EVEN,2,6.0,Y,2007-01-02,"{'type': 'Point', 'coordinates': [-123.131366, 49.213144]}"
