LANDMARK_NAME,ADDRESS,STOP_ID,LATITUDE,LONGITUDE,LOCATION
Highlands United Church,11305 64 Street NW,1096,53.57031480645324,-113.43940631463478,"(53.57031480645324, -113.43940631463478)"
Comfort Inn (West),17610 100 Avenue NW,8817,53.54185598763222,-113.62271585283713,"(53.54185598763222, -113.62271585283713)"
CDI College Edmonton South,810 Saddleback Road NW,4168,53.45450642963213,-113.5254369404231,"(53.45450642963213, -113.5254369404231)"
Lolly Pop Day Care,5320 118 Avenue NW,1274,53.570410131979436,-113.4235388615933,"(53.570410131979436, -113.4235388615933)"
Choice for Change,10107 134 Avenue NW,6268,53.59214787116535,-113.49315949429648,"(53.59214787116535, -113.49315949429648)"
Decore Hotels,10074 164 Street NW,5364,53.53879013734967,-113.60278576903761,"(53.53879013734967, -113.60278576903761)"
University of Alberta Swimming Pools,115 Street 89 Avenue NW,2316,53.52514851206923,-113.52155629109248,"(53.52514851206923, -113.52155629109248)"
Mountbatten Apartments,10159 118 Street NW,1700,53.541465596312236,-113.52117621098903,"(53.541465596312236, -113.52117621098903)"
Edmonton Event Centre,8882 170 Street NW,5007,53.52045016353139,-113.62233308107629,"(53.52045016353139, -113.62233308107629)"
Telus Field,10233 96 Avenue NW,1045,53.53553482577511,-113.49709393151272,"(53.53553482577511, -113.49709393151272)"
University of Alberta Saville Sports Centre,6501 115 Street NW,2115,53.5025223521144,-113.52851816418725,"(53.5025223521144, -113.52851816418725)"
Christian Reformed Churches (Glad Tidings),13470 Fort Road NW,7433,53.594838673867415,-113.4282514566538,"(53.594838673867415, -113.4282514566538)"
Wild West Shooting Centre,8882 170 Street NW,5006,53.52040437722138,-113.62206207748983,"(53.52040437722138, -113.62206207748983)"
Family Health Centre,13930 74 Street NW,7566,53.60303521868539,-113.45551629333987,"(53.60303521868539, -113.45551629333987)"
Norwood Square,9516 114 Avenue NW,1537,53.56461584324653,-113.48705857620168,"(53.56461584324653, -113.48705857620168)"
EMS Station 27 (15724 100A Avenue),15724 100A Avenue NW,5112,53.54122561202007,-113.59218783359657,"(53.54122561202007, -113.59218783359657)"
Korean Presbyterian Church Of Edmonton,9920 67 Street NW,2237,53.54109739628245,-113.43286798822767,"(53.54109739628245, -113.43286798822767)"
The Westin Edmonton,10135 100 Street NW,1457,53.54191311544061,-113.49030502524899,"(53.54191311544061, -113.49030502524899)"
World Trade Centre,9990 Jasper Avenue NW,1542,53.540600902702714,-113.49024535903122,"(53.540600902702714, -113.49024535903122)"
University Archives,8170 50 Street NW,2194,53.52126910135589,-113.41871750382472,"(53.52126910135589, -113.41871750382472)"
Canadian Tire (Mill Woods) - 2331 66 Street NW,2331 66 Street NW,3209,53.45624520854419,-113.42609491852427,"(53.45624520854419, -113.42609491852427)"
Assoc of Independant Schools & Colleges in Alberta,11830 111 Avenue NW,1388,53.55878477948708,-113.52648928039036,"(53.55878477948708, -113.52648928039036)"
McDougall Park,10031 MacDonald Drive NW,1935,53.541084519115195,-113.49197441659835,"(53.541084519115195, -113.49197441659835)"
Jasper Place Child Care Society,8755 170 Street NW,5186,53.51948189197301,-113.6118021336988,"(53.51948189197301, -113.6118021336988)"
Edmonton Journal,10006 101 Street NW,1542,53.540600902702714,-113.49024535903122,"(53.540600902702714, -113.49024535903122)"
Chinese Elders' Mansion,9550 102 Avenue NW,1556,53.54542925196638,-113.47840412507655,"(53.54542925196638, -113.47840412507655)"
Henderson Park,3408 Riverbend Road NW,4537,53.47777300207262,-113.58113752136059,"(53.47777300207262, -113.58113752136059)"
Fort Medical Clinic,6603 132 Avenue NW,7556,53.59276861977874,-113.4427945843682,"(53.59276861977874, -113.4427945843682)"
Westridge Estates B,7607 172 Street NW,5724,53.50692659942573,-113.6196194688379,"(53.50692659942573, -113.6196194688379)"
River City Shakespeare Festival,9330 Groat Road NW,2515,53.529650630678304,-113.53990524127946,"(53.529650630678304, -113.53990524127946)"
Churchill LRT Station,99 Street 102 Avenue NW,1950,53.54328161846287,-113.4909222223909,"(53.54328161846287, -113.4909222223909)"
Strathcona Hotel Edmonton Ltd,10302 82 Avenue NW,2632,53.51843569596126,-113.4974019864465,"(53.51843569596126, -113.4974019864465)"
Leefield Community Centre,7910 36 Avenue NW,3228,53.468544640344184,-113.45038663474115,"(53.468544640344184, -113.45038663474115)"
Edmonton Queen Riverboat,9734 98 Avenue NW,2047,53.53793256704947,-113.47992931619878,"(53.53793256704947, -113.47992931619878)"
Imax Theatre,11211 142 Street NW,5703,53.56073161722101,-113.5659350988419,"(53.56073161722101, -113.5659350988419)"
EMS Station 34 (10527 142 Street),10527 142 Street NW,5386,53.55114184491036,-113.56793449463288,"(53.55114184491036, -113.56793449463288)"
Norwood Elementary School,9520 111 Avenue NW,1268,53.560589942057305,-113.48701672229711,"(53.560589942057305, -113.48701672229711)"
Lakewood Day Care,1526 Lakewood Road West NW,3357,53.45840629494695,-113.45980742925988,"(53.45840629494695, -113.45980742925988)"
Kensington Day Care,13312 114 Street NW,6398,53.59485738670682,-113.51601105561454,"(53.59485738670682, -113.51601105561454)"
The Learning Centre Literacy Association,3210 118 Avenue NW,1000,53.5719699910488,-113.39016868959749,"(53.5719699910488, -113.39016868959749)"
Sportsworld & Inline Roller Skating Rec Room,13710 104 Street NW,6237,53.5988246730907,-113.49534553216934,"(53.5988246730907, -113.49534553216934)"
Ritchie United Church,9624 74 Avenue NW,2604,53.51021045022356,-113.47989189517851,"(53.51021045022356, -113.47989189517851)"
Terrace Towers,11025 82 Avenue NW,2686,53.51801280820361,-113.51467083851084,"(53.51801280820361, -113.51467083851084)"
Southgate Tower,11020 53 Avenue NW,2218,53.48625415402416,-113.51641952945344,"(53.48625415402416, -113.51641952945344)"
Westwood Garage,11840 106A Street NW,1532,53.570785683179274,-113.50325780116276,"(53.570785683179274, -113.50325780116276)"
Scona Leisure Centre,10450 72 Avenue NW,2778,53.5077083633085,-113.50434232260999,"(53.5077083633085, -113.50434232260999)"
St Patricks Anglican Church,334 Knottwood Road North NW,3109,53.452010625805116,-113.4603552697659,"(53.452010625805116, -113.4603552697659)"
Terra Child & Family Support Centre,9359 67A Street NW,2258,53.531357652183814,-113.42370737379605,"(53.531357652183814, -113.42370737379605)"
Millwoods Family Clinic,2551 Hewes Way NW,3204,53.456192668591704,-113.42638168608178,"(53.456192668591704, -113.42638168608178)"
Ming Ya Senior Citizen Association of Alberta,10012 106 Avenue NW,1250,53.55143419210699,-113.48934561223162,"(53.55143419210699, -113.48934561223162)"
Lorelei Park,16220 103 Street NW,6047,53.62554379956923,-113.50058948318886,"(53.62554379956923, -113.50058948318886)"
Comfort Inn and Suites,10425 100 Avenue NW,1271,53.540847953731294,-113.49980673529251,"(53.540847953731294, -113.49980673529251)"
St Junghasang Korean Roman Catholic Church,8350 77 Avenue NW,2525,53.512651691473614,-113.45501721826545,"(53.512651691473614, -113.45501721826545)"
Victoria Park Golf Course,12130 River Valley Road NW,2960,53.532551267096174,-113.53709857649642,"(53.532551267096174, -113.53709857649642)"
Beth Shalom Synagogue,11916 Jasper Avenue NW,1646,53.54104103265468,-113.52967428750586,"(53.54104103265468, -113.52967428750586)"
University of Alberta Hospital,8440 112 Street NW,2781,53.52018518552577,-113.52079798184042,"(53.52018518552577, -113.52079798184042)"
Belvedere After School Care,13359 62 Street NW,7436,53.59540665106135,-113.43621932916446,"(53.59540665106135, -113.43621932916446)"
Westmount Jr High School,11124 130 Street NW,1877,53.55897106446969,-113.54674084664458,"(53.55897106446969, -113.54674084664458)"
Fringe Theatre Adventures,10330 84 Avenue NW,2821,53.5176733136463,-113.49774271343017,"(53.5176733136463, -113.49774271343017)"
Ecole Maurice-Lavellee,8828 95 Street NW,2157,53.52515763300724,-113.46839869219981,"(53.52515763300724, -113.46839869219981)"
Evangelical Free Church District Office,2403 145 Avenue NW,7560,53.610154390370234,-113.37851244189687,"(53.610154390370234, -113.37851244189687)"
Our Place,9537 106 Avenue NW,1581,53.549101777482136,-113.48816659776668,"(53.549101777482136, -113.48816659776668)"
Century Park LRT Station,111 Street 23 Avenue NW,4210,53.456866533274564,-113.5156694486658,"(53.456866533274564, -113.5156694486658)"
Police Services Summerlea Community Station,8882 170 Street NW,5012,53.52063025944619,-113.62245210703546,"(53.52063025944619, -113.62245210703546)"
West Edmonton Baptist Church,17821 98 Avenue NW,5961,53.534782507272645,-113.62796745144395,"(53.534782507272645, -113.62796745144395)"
Edmonton Family Day Home Services,1955 Lakewood Road South NW,3330,53.45616863302851,-113.44798697977457,"(53.45616863302851, -113.44798697977457)"
Mill Woods Library,2331 66 Street NW,3209,53.45624520854419,-113.42609491852427,"(53.45624520854419, -113.42609491852427)"
Broadmoor,9033 184 Street NW,5388,53.526378999409786,-113.63917049741579,"(53.526378999409786, -113.63917049741579)"
Evangelical Fellowship Church,10511 79 Avenue NW,2845,53.51816255734261,-113.50084292399433,"(53.51816255734261, -113.50084292399433)"
Fire Station #22 (10124 123 Street),10124 123 Street NW,1746,53.54307527077532,-113.53283498690706,"(53.54307527077532, -113.53283498690706)"
Manulife Place,10180 101 Street NW,1243,53.54216205148653,-113.49390763328472,"(53.54216205148653, -113.49390763328472)"
West Edmonton Church of God,10162 152 Street NW,5252,53.54134656481268,-113.5855489034494,"(53.54134656481268, -113.5855489034494)"
Indo Canadian Women's Association,9342 34 Avenue NW,3120,53.46612291664838,-113.47538612261592,"(53.46612291664838, -113.47538612261592)"
Police Services Mill Woods Community Station,6147 28 Avenue NW,3213,53.45616216802068,-113.42564436614457,"(53.45616216802068, -113.42564436614457)"
Engineer Regiment Building Edtn. Garrison,Edmonton Garrison,7974,53.68429778609357,-113.48260822061671,"(53.68429778609357, -113.48260822061671)"
Forest Heights Community League Association,10150 80 Street NW,2346,53.54289994187953,-113.44939376841378,"(53.54289994187953, -113.44939376841378)"
Seniors Information Service,15 Sir Winston Churchill Square NW,1804,53.544428491634186,-113.49225120370234,"(53.544428491634186, -113.49225120370234)"
Ermineskin Community League,10709 32A Avenue NW,4133,53.46584036962773,-113.5039115657871,"(53.46584036962773, -113.5039115657871)"
Mill Woods Town Centre,2331 66 Street NW,3209,53.45624520854419,-113.42609491852427,"(53.45624520854419, -113.42609491852427)"
Wal-Mart (Capilano),50 Street 101 Avenue NW,2302,53.53870470893723,-113.42297403351202,"(53.53870470893723, -113.42297403351202)"
University Infant Toddler Centre,83 Avenue 114 Street NW,2764,53.517769497074084,-113.52569527175667,"(53.517769497074084, -113.52569527175667)"
Canadian English Language Institute,10010 107A Avenue NW,1554,53.55197344476335,-113.4935944085324,"(53.55197344476335, -113.4935944085324)"
Northgate Lions Senior Citizens Recreation Centre,7524 139 Avenue NW,7154,53.60260921060324,-113.45274194719045,"(53.60260921060324, -113.45274194719045)"
R J Scott Elementary School,11610 38 Street NW,1396,53.56683708834908,-113.40046187196438,"(53.56683708834908, -113.40046187196438)"
Jasper Place Jubilee Park,9200 160 Street NW,5577,53.52509516316308,-113.60268770244947,"(53.52509516316308, -113.60268770244947)"
New Directions at Circle Square,11808 St Albert Trail NW,5224,53.57022815867002,-113.5508926879014,"(53.57022815867002, -113.5508926879014)"
Sweet Grass Elementary School,11351 31 Avenue NW,4049,53.46384062619431,-113.52483592273835,"(53.46384062619431, -113.52483592273835)"
Emerald Place,2703 79 Street NW,3433,53.45962914038786,-113.44816795060859,"(53.45962914038786, -113.44816795060859)"
City Hall,1 Sir Winston Churchill Square NW,1756,53.54361160889481,-113.4882328299741,"(53.54361160889481, -113.4882328299741)"
North Glenora Community League,13535 109A Avenue NW,5077,53.55897609741302,-113.55285310531393,"(53.55897609741302, -113.55285310531393)"
Anderson Avenue Apartments,7212 81 Avenue NW,2095,53.5163333160024,-113.44274249803912,"(53.5163333160024, -113.44274249803912)"
Pro's Art School Ltd,10604 178 Street NW,8890,53.55068615233481,-113.62748093189563,"(53.55068615233481, -113.62748093189563)"
Joe Morris Park,10824 78 Avenue NW,2656,53.51446998033722,-113.51189204701389,"(53.51446998033722, -113.51189204701389)"
Southgate Centre,11100 51 Avenue NW,2206,53.48510258506175,-113.51608611030844,"(53.48510258506175, -113.51608611030844)"
Uplands Condominium Corp.,14804 45 Avenue NW,4181,53.48383848046589,-113.57854678373248,"(53.48383848046589, -113.57854678373248)"
Reeves College (Downtown),10310 Jasper Avenue NW,1777,53.541780875160576,-113.49727636828283,"(53.541780875160576, -113.49727636828283)"
Cedar Village Condominium Association,10305 120 Street NW,1654,53.54626863668282,-113.52910335665469,"(53.54626863668282, -113.52910335665469)"
Comfort Inn (West),17610 100 Avenue NW,5956,53.5388960456502,-113.62731290724463,"(53.5388960456502, -113.62731290724463)"
Ormsby Elementary School,6323 184 Street NW,5990,53.49888356523368,-113.63975061132673,"(53.49888356523368, -113.63975061132673)"
Mary A Finlay Manor,10209 134 Avenue NW,6489,53.597351182134275,-113.49539330447153,"(53.597351182134275, -113.49539330447153)"
Northern Lights Folk Club,10425 University Avenue NW,2725,53.51240104092856,-113.49834777748211,"(53.51240104092856, -113.49834777748211)"
Mary Butterworth Junior High School,16315 109 Street NW,6236,53.62471143224938,-113.5079001452055,"(53.62471143224938, -113.5079001452055)"
Atco Gas,10035 105 Street NW,1774,53.5409580675942,-113.49820634750014,"(53.5409580675942, -113.49820634750014)"
Kew Place,7424 141 Avenue NW,7578,53.60370946956804,-113.45756232805485,"(53.60370946956804, -113.45756232805485)"
Holyrood Boulevard,9383 85 Street NW,2083,53.52937645020885,-113.4573664126775,"(53.52937645020885, -113.4573664126775)"
Marquis Condominiums,9725 106 Street NW,1153,53.534315556779724,-113.50422773891985,"(53.534315556779724, -113.50422773891985)"
Baccarat Casino,10128 104 Avenue NW,1479,53.54733731581051,-113.48741839676887,"(53.54733731581051, -113.48741839676887)"
Capilano Library,5004 98 Avenue NW,2307,53.538488912320595,-113.42294679793218,"(53.538488912320595, -113.42294679793218)"
Beaumaris Daycare,10419 158 Avenue NW,6031,53.61904783324109,-113.50294830963855,"(53.61904783324109, -113.50294830963855)"
Mee Yah Noh Elementary School,9228 128A Avenue NW,7349,53.58891969182792,-113.48422703722487,"(53.58891969182792, -113.48422703722487)"
Westmount Transit Centre,135 Street 111 Avenue NW,5208,53.56117943975297,-113.55574280218366,"(53.56117943975297, -113.55574280218366)"
St Martin Catholic Elem School,11310 51 Avenue NW,2949,53.488155006485925,-113.52207816640262,"(53.488155006485925, -113.52207816640262)"
Crestwood Montessori School,10042 164 Street NW,5465,53.54136308182425,-113.6063973697803,"(53.54136308182425, -113.6063973697803)"
Artery,9535 Jasper Avenue NW,1188,53.54465728542916,-113.47859466060959,"(53.54465728542916, -113.47859466060959)"
Annie May Jackson Park,311 Jackson Road NW,3583,53.484330241842095,-113.40834515482602,"(53.484330241842095, -113.40834515482602)"
Ridgewood Baptist Church,4415 36 Avenue NW,3233,53.46696441067143,-113.40923422780585,"(53.46696441067143, -113.40923422780585)"
Montgomery Medical Clinic,9212 95 Avenue NW,2382,53.531385400041316,-113.47052272698056,"(53.531385400041316, -113.47052272698056)"
Russian Orthodox Cathedral of St. Barbara,10105 96 Street NW,1393,53.5437803100504,-113.48150209754745,"(53.5437803100504, -113.48150209754745)"
Ital Canadian Seniors Association,9111 110 Avenue NW,1164,53.561149235564685,-113.47713916833241,"(53.561149235564685, -113.47713916833241)"
Castle Downs Transit Centre,Castle Downs Road 153 Avenue NW,6008,53.6166146274523,-113.51659343852877,"(53.6166146274523, -113.51659343852877)"
Grandin After School & Day Care,9844 110 Street NW,1754,53.53565231321039,-113.51024566836082,"(53.53565231321039, -113.51024566836082)"
Fire Station #25 (8403 167 Avenue),8403 167 Avenue NW,7839,53.627989247296966,-113.46753043160614,"(53.627989247296966, -113.46753043160614)"
Southgate LRT Station,111 Street 51 Avenue NW,2210,53.4847797715278,-113.51625550799666,"(53.4847797715278, -113.51625550799666)"
Sunny Bunny Daycare,14105 94 Street NW,7538,53.603321040350295,-113.48559261802511,"(53.603321040350295, -113.48559261802511)"
