id,title,duration,MPA,rating,votes,meta_score,description,movie_link,writers,directors,stars,budget,opening_weekend_gross,gross_worldwide,gross_us_canada,release_date,countries_origin,filming_locations,production_companies,awards_content,genres,languages
tt0072173,Malibu Hot Summer,1h 30m,R,2.7,896,,"A fabulous Malibu beach house is the setting for sin in sun, as a trio of lovely ladies find love in Los Angeles over one sizzling summer.",https://www.imdb.com/title/tt0072173/,['Craig Kusaba'],['Richard Brander'],"['Terry Congie', 'Lesley Brander', 'Roselyn Royce', 'Robert Acey', 'Kevin Costner', 'Larry Degraw', 'James Pascucci', 'Justin Michael Scott', 'Peter Risch', 'Lulu Nicholson']",,,,,1981-08-17,['United States'],"['Malibu, California, USA']",['Troma'],,"['Comedy', 'Romance']",['English']
tt0019381,The Sideshow,1h 5m,,7.1,106,,"Melrose's circus is being threatened by his competitor, who's angry that Melrose has outmanuevered him in bookings; what he doesn't know is that the competitor has also planted a saboteur who creates accidents in hopes of reducing the value of the circus. Meanwhile, he's also hired a beautiful young woman as the magician's assistant, with eyes toward more - but he realizes that, as a midget, she won't have him.",https://www.imdb.com/title/tt0019381/,['Howard J. Green'],['Erle C. Kenton'],"['Marie Prevost', 'Ralph Graves', ""'Little Billy' Rhodes"", 'Alan Roscoe', 'Pat Harmon', ""R.E. 'Tex' Madsen"", 'Martha McGruger', 'Steve Clemente', 'Janet Ford', 'Paul Desmuke']",,,,,1928-12-11,['United States'],,['Columbia Pictures'],,"['Adventure', 'Drama', 'Romance']",['None']
tt4701724,Early Man,1h 29m,PG,6.1,25K,68.0,"Set at the dawn of time, when prehistoric creatures and woolly mammoths roamed the earth, Early Man tells the story of Dug, along with sidekick Hognob as they unite his tribe against a mighty enemy Lord Nooth and his Bronze Age City to save their home.",https://www.imdb.com/title/tt4701724/,"['Mark Burton', 'James Higginson', 'Nick Park']",['Nick Park'],"['Eddie Redmayne', 'Tom Hiddleston', 'Maisie Williams', 'Timothy Spall', 'Miriam Margolyes', 'Rob Brydon', 'Kayvan Novak', 'Richard Ayoade', 'Selina Griffiths', 'Johnny Vegas']","$50,000,000 (estimated)","$3,190,525","$54,629,139","$8,267,544",2018-02-16,"['United Kingdom', 'France', 'United States']",,"['StudioCanal', 'British Film Institute (BFI)', 'Aardman Animations']","Awards, 1 win & 15 nominations total","['Soccer', 'Stop Motion Animation', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Sport']",['English']
tt0094816,Burning Secret,1h 46m,PG,6.5,540,,"While being treated for asthma at a country spa, an American diplomat's lonely 12-year-old son is befriended and infatuated by a suave, mysterious baron. During a story of his war experiences, the baron reveals the scar of a wound from an American soldier and thrusts a pin through it, saying ""see-- no feeling."" Little does the boy realize that it is his turn to be wounded. But soon his adored friend heartlessly brushes him aside and turns his seductive attentions to his mother. The boy's jealousy and feelings of betrayal become uncontrollable.",https://www.imdb.com/title/tt0094816/,"['Andrew Birkin', 'Stefan Zweig']",['Andrew Birkin'],"['David Eberts', 'Faye Dunaway', 'Klaus Maria Brandauer', 'Ian Richardson', 'John Nettleton', 'Martin Obernigg', 'Václav Stekl', 'Vladimír Pospísil', 'Karel Karas-Kratochvíl', 'Ivo Niederle']",,,,,1988-12-23,"['United Kingdom', 'West Germany']",['Czech Republic'],"['B.A. Produktion', 'Bayerischer Rundfunk (BR)', 'C.L.G. Films']","Awards, 5 wins & 2 nominations total",['Drama'],['English']
tt0192194,Julien Donkey-Boy,1h 34m,R,6.7,8K,54.0,A portrait of the effects of schizophrenia on family life is the central focus.,https://www.imdb.com/title/tt0192194/,['Harmony Korine'],['Harmony Korine'],"['Ewen Bremner', 'Brian Fisk', 'Chloë Sevigny', 'Werner Herzog', 'Joyce Korine', 'Evan Neumann', 'Miriam Martínez', 'Edgar Erikkson', 'James Moix', 'Victor Varnado']",,,"$92,442","$85,400",2000-09-13,['United States'],"['New York City, New York, USA']","['391 Productions', 'Forensic Films', 'Independent Pictures (II)']","Awards, 3 wins & 5 nominations total","['Comedy', 'Drama']",['English']
tt0074599,Gus,1h 36m,G,5.7,2.3K,52.0,"The inept 'California Atoms,' floundering in the cellar of the National Football League, welcome the team's newest member - a mule capable of place kicking a football 100 yards with deadly accuracy.",https://www.imdb.com/title/tt0074599/,"['Ted Key', 'Arthur Alsberg', 'Don Nelson']",['Vincent McEveety'],"['Edward Asner', 'Don Knotts', 'Gary Grimes', 'Tim Conway', 'Louise Williams', 'Dick Van Patten', 'Ronnie Schell', 'Bob Crane', 'Johnny Unitas', 'Dick Butkus']",,,"$21,873,000","$21,873,000",1976-07-07,['United States'],"['Santa Clarita, California, USA']",['Walt Disney Productions'],,"['Animal Adventure', 'Football', 'Slapstick', 'Comedy', 'Family', 'Sport']",['English']
tt0419146,A Soap,1h 44m,Unrated,6.4,2K,55.0,A tragicomedy focused on the relationship between the owner of a beauty clinic and a transgender woman.,https://www.imdb.com/title/tt0419146/,"['Kim Fupz Aakeson', 'Pernille Fischer Christensen']",['Pernille Fischer Christensen'],"['Trine Dyrholm', 'David Dencik', 'Frank Thiel', 'Elsebeth Steentoft', 'Christian Tafdrup', 'Pauli Ryberg', 'Jacob Lohmann', 'Claes Bang', 'Fine', 'Christian Mosbæk']",,"$1,445","$192,030","$4,164",2006-04-07,"['Denmark', 'Sweden']",['Denmark'],"['Nimbus Film', 'Garagefilm International', 'New Danish Screen']","Awards, 14 wins & 14 nominations total","['Comedy', 'Drama']","['Danish', 'English']"
tt0023042,I Am a Fugitive from a Chain Gang,1h 32m,Approved,8.2,15K,,"A World War I veteran and aspiring engineer tries to re-enter civilian life. After being unwillingly caught up in a robbery, he suffers the intolerable conditions of a Southern chain gang, struggling to clear his name and prove his worth.",https://www.imdb.com/title/tt0023042/,"['Robert E. Burns', 'Howard J. Green', 'Brown Holmes']",['Mervyn LeRoy'],"['Paul Muni', 'Glenda Farrell', 'Helen Vinson', 'Noel Francis', 'Preston Foster', 'Allen Jenkins', 'Berton Churchill', 'Edward Ellis', 'David Landau', 'Hale Hamilton']","$195,845 (estimated)",,,,1932-11-19,['United States'],"['Bronson Caves, Bronson Canyon, Griffith Park - 4730 Crystal Springs Drive, Los Angeles, California, USA']",['Warner Bros.'],"Nominated for 3 Oscars, 6 wins & 3 nominations total","['Film Noir', 'Prison Drama', 'Tragedy', 'True Crime', 'Crime', 'Drama']",['English']
tt0053263,Sengoku gunto-den,1h 55m,,7.4,96,,"Lord Taro must deliver a money chest but is robbed by brigands led by Jibu. One of Jibu's men, Rokuro, steals the money from Jibu, but after meeting and befriending Taro, Rokuro decides to return the money to Taro. But Taro's unscrupulous brother Jiro falsely accuse Taro of the theft, and Taro reactively joins the outlaw band and encourages them to steal from the nobles and give to the poor.",https://www.imdb.com/title/tt0053263/,"['Akira Kurosawa', 'Jûrô Miyoshi', 'Sadao Yamanaka']",['Toshio Sugie'],"['Toshirô Mifune', 'Kôji Tsuruta', 'Yôko Tsukasa', 'Misa Uehara', 'Takashi Shimura', 'Minoru Chiaki', 'Akihiko Hirata', 'Seizaburô Kawazu', 'Yoshio Kosugi', 'Kenzô Tabu']",,,,,1960-11-23,['Japan'],,['Toho'],,"['Action', 'Adventure', 'Drama']",['Japanese']
tt0031155,La China Hilaria,,,5.1,13,,,https://www.imdb.com/title/tt0031155/,"['Alfonso Patiño Gómez', 'Fidel Solís']",['Bob Curwood'],"['Alicia Ortiz', 'Pedro Armendáriz', 'Gilberto González', 'Manuel Buendía', 'Gustavo Aponte', 'Mina Ayala', 'María Elena de la Cruz', 'Ernesto Velázquez', 'Alfonso Bedoya', 'Enrique Carrillo']",,,,,1939-08-11,['Mexico'],['Mexico'],['Producciones México'],,"['Drama', 'Music']",['Spanish']
tt0024727,The Vampire Bat,1h 5m,Passed,5.8,3.2K,,"When corpses drained of blood begin to show up in a European village, vampirism is suspected to be responsible.",https://www.imdb.com/title/tt0024727/,['Edward T. Lowe Jr.'],['Frank R. Strayer'],"['Lionel Atwill', 'Fay Wray', 'Melvyn Douglas', 'Maude Eburne', 'George E. Stone', 'Dwight Frye', 'Robert Frazer', 'Rita Carlyle', 'Lionel Belmore', 'William V. Mong']",,,,,1933-01-10,['United States'],"['Bronson Caves, Bronson Canyon, Griffith Park - 4730 Crystal Springs Drive, Los Angeles, California, USA']",['Larry Darmour Productions'],,"['Drama', 'Horror', 'Mystery', 'Romance', 'Sci-Fi']",['English']
tt0120001,Behind the Lines,1h 36m,R,7.0,2.6K,,"Based on Pat Barker's novel of the same name, ""Regeneration"" tells the story of soldiers of World War One sent to an asylum for emotional troubles. Two of those soldiers are England's most important WW1 poets.",https://www.imdb.com/title/tt0120001/,"['Pat Barker', 'Allan Scott']",['Gillies MacKinnon'],"['Jonathan Pryce', 'James Wilby', 'Jonny Lee Miller', 'Stuart Bunce', 'Tanya Allen', 'David Hayman', 'Dougray Scott', 'John Neville', 'Paul Young', 'Alastair Galbraith']",,"$19,593","$33,131","$33,131",1998-08-14,"['United Kingdom', 'Canada']","['Overtoun House, Dumbarton, West Dunbartonshire, Scotland, UK (Craiglockhart Hospital)']","['British Broadcasting Corporation (BBC)', 'Famous Players', 'Norstar Entertainment']","Nominated for 1 BAFTA Award, 17 nominations total","['Biography', 'Drama', 'History', 'War']",['English']
tt0045067,The Raiders,1h 20m,Approved,5.9,180,,A rancher who has staked a claim during the California gold rush goes after the gang of murderous claim-jumpers who have stolen his claim and murdered his wife.,https://www.imdb.com/title/tt0045067/,"['Polly James', 'Lillie Hayward', 'Lyn Crost Kennedy']",['Lesley Selander'],"['Richard Conte', 'Viveca Lindfors', 'Barbara Britton', 'Morris Ankrum', 'Richard Martin', 'Gregg Palmer', 'William Bishop', ""Hugh O'Brian"", 'John Kellogg', 'Frank Wilcox']",,,,,1952-12-19,['United States'],"['Iverson Ranch - 1 Iverson Lane, Chatsworth, Los Angeles, California, USA']",['Universal International Pictures (UI)'],,['Western'],['English']
tt0165362,Deadly Hands of Kung Fu,1h 36m,R,5.5,473,,"The soul of Bruce Lee travels to the Underworld where he fights with Dracula, James Bond, The Man with No Name, and others. Along the way he befriends the One-Armed Swordsman, Caine from the TV show Kung Fu, and Popeye the Sailor.",https://www.imdb.com/title/tt0165362/,"['Shek Ke', 'Wei Liang', 'Chi Lo']",['Chi Lo'],"['Siu-Lung Leung', 'Ie Lung Shen', 'Ching Tang', 'Alexander Grand', 'Jenny', 'Chu-Chuan Sai', 'Lik Cheung', 'Kwok-Choi Hon', 'Yat Fan Lau', 'Bobby Canavarro']",,,,,1977-03-25,['Hong Kong'],,['Goldig Film Company'],,"['Parody', 'Action', 'Comedy', 'Fantasy']",['Cantonese']
tt0275582,Panic at Madame Tussaud's,49m,,,,,Some stolen jewels are hidden under the feet of a model at Madame Tussauds.,https://www.imdb.com/title/tt0275582/,"['Harry Fine', 'Frances Clare', 'Harry Locke']",['Peter Graham Scott'],"['Harry Fine', 'Frances Clare', 'Harry Locke', 'Patricia Owens', 'Ivan Craig', 'Sam Lee', 'Arthur Brander', 'Brian Oulton', 'George Andee', 'Iris Villiers']",,,,,1948-12-17,['United Kingdom'],,['Roger Proudlock Productions'],,"['Comedy', 'Crime']",['English']
tt0129320,First Love,1h 55m,R,6.6,581,,"Ugo Cremonesi, left without work and awaiting liquidation, leaves the world of the vaudeville momentarily and takes refuge in Villa Serena, a shelter for old artists.",https://www.imdb.com/title/tt0129320/,"['Ruggero Maccari', 'Dino Risi']",['Dino Risi'],"['Ugo Tognazzi', 'Ornella Muti', 'Mario Del Monaco', 'Caterina Boratto', 'Riccardo Billi', 'Venantino Venantini', 'Luigi Rossi', 'Alberto Postorino', 'Vittorio Zarfati', 'Louise Lambert']",,,,,1978-09-08,['Italy'],,['Dean Film'],"Awards, 1 win total","['Comedy', 'Drama']",['Italian']
tt0086072,Master of the World,1h 45m,Not Rated,3.8,253,,"Primitive humans had to adapt to their brutal and savage environment or disappear into oblivion. For Bog, a great warrior, this struggle means conquering the land and gaining supremacy over his rivals.",https://www.imdb.com/title/tt0086072/,['Alberto Cavallone'],['Alberto Cavallone'],"['Sven Kruger', ""Sasha D'Arc"", 'Viviana Maria Rispoli', 'Maria Vittoria Garlanda', 'Aldo Sambrell', 'Serafino Profumo', 'Fabio Baciocchi', 'Paolo Bernacchioni', 'Tristano Iannetta', 'Adriano Chiaramida']",,,,,1983-07-05,['Italy'],"['Canary Islands, Spain']",['Falco Film (III)'],,['Adventure'],"['None', 'Italian']"
tt0225598,Chased by the Dogs,2h 5m,,7.4,464,,"After four years in prison, the young thief Said Mahran come out of jail & seek revenge against those who betrayed him,his beloved wife and his trusted henchman, who conspired to turn him into the police,they are now married to each other and are keeping his six-year-old daughter from him and his mentor Rauf Ilwan.The original title in Arabic mean ""the thief & the dogs"" this movie was Adapted from a famous novella by Naguib Mahfouz how also co-wrote the film screenplay.Mahfouz was inspired by the life of the famous Egyptian thief Mahmoud Amin Soliman.",https://www.imdb.com/title/tt0225598/,"['Kamal El-Shaikh', 'Sabry Ezzat', 'Naguib Mahfouz']",['Kamal El-Shaikh'],"['Shadia', 'Shukri Sarhan', 'Kamal El-Shinnawi', 'Samir Sabri', 'Fakher Fakher', 'Salah Jahine', 'Salah Mansour']",,,,,1963-06-17,['Egypt'],,['Gamal el Leissel Films'],"Awards, 1 nomination total","['Crime', 'Drama']",['Arabic']
tt0065000,Slogan,1h 30m,GP,5.7,500,,"In Venice, forty-old-year old Serge Fabergé has just been given the best advertisement director award. While taking a walk on the Piazza San Marco, Serge meets Evelyn Nicholson, a twenty-three-year-old English beauty. He falls passionately in love with her and, as a result, starts neglecting his charming wife, Françoise, going so far as to consider divorcing her. But having a young fiery insatiable mistress is not without drawbacks...",https://www.imdb.com/title/tt0065000/,"['Francis Girod', 'Pierre Grimblat', 'Melvin Van Peebles']",['Pierre Grimblat'],"['Serge Gainsbourg', 'Jane Birkin', 'Andréa Parisy', 'Daniel Gélin', 'Henri-Jacques Huet', 'Juliet Berto', 'Pierre Doris', 'Marie-Christine Boulard', 'Gilles Millinaire', 'James Mitchell']",,,,,1969-07-27,['France'],"['Accademia Bridge, Venice, Veneto, Italy (Evelyne watches Dado on the boat)']","['Hamster Productions', 'Orphée Productions']",,"['Comedy', 'Drama']","['English', 'French', 'Italian']"
tt0069375,Three on a Meathook,1h 20m,R,4.5,920,,"Four girls go on a romping weekend at a lake, and have car problems on the way home. A nice local boy takes them back to his farm, where he lives with his father. Something ghastly happens, but the father helps his son as he has in the past. When the boy meets a girl and begins falling in love, the father worries about a repeat performance.",https://www.imdb.com/title/tt0069375/,['William Girdler'],['William Girdler'],"['Charles Kissinger', 'James Carroll Pickett', 'Sherry Steiner', 'Madelyn Buzzard', 'John Shaw', 'Marsha Tarbis', 'Carolyn Thompson', 'Kiersten Laine', 'Linda Thompson', 'Hugh Smith']","$20,000 (estimated)",,,,1975-04-30,['United States'],"['Grider Hill Dock, Lake Cumberland (Boat Dock)']",['Studio 1 Productions'],,"['Slasher Horror', 'Horror']",['English']
tt0068413,Corky,1h 28m,PG,5.5,184,,A country boy wants to make it big as a stockcar racer.,https://www.imdb.com/title/tt0068413/,['Eugene Price'],['Leonard J. Horn'],"['Robert Blake', 'Charlotte Rampling', ""Patrick O'Neal"", 'Christopher Connelly', 'Pamela Payton-Wright', 'Ben Johnson', 'Laurence Luckinbill', 'Paul Stevens', 'Bobby Allison', 'Donnie Allison']",,,,,1973-02-15,['United States'],"[""Farmers Branch, Texas, USA (Randy's garage)""]",['Metro-Goldwyn-Mayer (MGM)'],,"['Action', 'Drama', 'Thriller']",['English']
tt0029672,Tim Tyler's Luck,3h 32m,Approved,6.4,281,,Kind-hearted boy with sturdy character visits Africa to search for his missing father and finds adventures against hard-core criminals and wild animals.,https://www.imdb.com/title/tt0029672/,"['Wyndham Gittens', 'Norman S. Hall', 'Ray Trampe']","['Ford Beebe', 'Wyndham Gittens']","['Frankie Thomas', 'Frances Robinson', 'Jack Mulhall', 'Al Shean', 'Norman Willis', 'Anthony Warde', 'Earl Douglas', ""William 'Billy' Benedict"", 'Frank Mayo', 'Alan Gregg']",,,,,1937-12-27,['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA (Studio)']",['Universal Pictures'],,['Mystery'],"['English', 'German']"
tt0075620,The Bees,1h 23m,PG,4.0,1.6K,,"When South America killer bees corporately smuggled into the United States mutate into intelligent insects and attacks helpless people, young scientists work desperately to end the threat as the menace swarms in on the city areas.",https://www.imdb.com/title/tt0075620/,"['Alfredo Zacarías', 'Jack Hill']",['Alfredo Zacarías'],"['John Saxon', 'Angel Tompkins', 'John Carradine', 'Claudio Brook', 'Alicia Encinas', 'Julio César Imbert', 'Armando Martín', 'José Chávez', 'George Belanger', 'Delroy White']",,,,,1978-11-24,['Mexico'],"['Estudios Churubusco - C. Atletas 2, Country Club Churubusco, Coyoacán, Mexico City, Distrito Federal, Mexico (Studio)']","['Estudios Churubusco Azteca S.A.', 'Panorama Films']","Awards, 1 win total","['Horror', 'Sci-Fi', 'Thriller']",['English']
tt6869538,Detective Dee: The Four Heavenly Kings,2h 12m,TV-MA,6.3,3.2K,58.0,Detective Dee is forced to defend himself against the accusations of Empress Wu while investigating a crime spree.,https://www.imdb.com/title/tt6869538/,['Chia-Lu Chang'],['Hark Tsui'],"['Carina Lau', 'Mark Chao', 'Ethan Juan', 'Shaofeng Feng', 'Sichun Ma', 'Kenny Lin', 'Xichao Wang', 'Xian Gao', 'Aoyue Zhang', 'Sheng Chien']",,"$126,929","$90,040,771","$262,963",2018-07-27,"['China', 'Hong Kong']",,"['CKF Pictures', 'Huayi Brothers']","Awards, 2 wins & 18 nominations total","['Action', 'Adventure', 'Drama', 'Fantasy']",['Mandarin']
